order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand,repair_method
42246,ORDER_100249,PROD_00766,1,46.65,0.0,46.65,46.65,Sports,"Davis, King and Becker",
42247,ORDER_115742,PROD_00908,3,211.92,0.0,211.92,635.76,Electronics,"Allen, Young and Skinner",
42248,ORDER_110032,PROD_00654,3,809.62,0.0,809.62,2428.86,Beauty,"Huerta, Hernandez and Cox",
42249,ORDER_108475,PROD_00310,1,187.66,0.0,187.66,187.66,Beauty,Spencer Ltd,
42250,ORDER_100587,PROD_00391,2,630.44,0.0,630.44,1260.88,Fashion,Mcmillan-Hart,
42251,ORDER_108063,PROD_00600,1,73.12,0.0,73.12,73.12,HOME & KITCHEN,Walsh-Hughes,
42252,ORDER_INVALID,PROD_00663,1,231.97,0.0,231.97,231.97,Sports,Saunders PLC,
42253,ORDER_102079,PROD_00917,5,611.31,0.0,611.31,3056.5499999999997,Beauty,Herring-Dawson,
42254,ORDER_115750,PROD_00940,1,300.21,0.0,300.21,300.21,Home & Kitchen,Walton Group,
42255,ORDER_101344,PROD_00080,1,480.05,0.0,480.05,480.05,BOOKS,Holt and Sons,
42256,ORDER_100487,PROD_00518,1,852.38,0.0,852.38,852.38,Home & Kitchen,King Group,
42257,ORDER_115581,PROD_00926,1,354.93,0.18,291.04260000000005,291.04260000000005,FASHION,"Bolton, Brooks and Gomez",
42258,ORDER_114239,PROD_00762,1,1214.03,0.0,1214.03,1214.03,Electronics,"Bishop, Hebert and Ramos",
42259,ORDER_106006,PROD_00795,1,116.73,0.1,105.057,105.057,Beauty,Stewart PLC,
42260,ORDER_116976,PROD_00645,3,1190.72,0.0,1190.72,3572.16,Books,Watson-Walker,
42261,ORDER_105722,PROD_00468,3,763.32,0.0,763.32,2289.96,Books,Patterson-Baldwin,
42262,ORDER_103389,PROD_00884,3,1093.2,0.0,1093.2,3279.6000000000004,Sports,Rivera Ltd,
42263,ORDER_106660,PROD_00078,2,163.29,0.0,163.29,326.58,Sports,Gonzalez-Snyder,
42264,ORDER_104360,PROD_00302,1,256.0,0.23,197.12,197.12,Sports,"Hunt, Brown and Barnes",
42265,ORDER_105423,PROD_00414,3,471.13,0.0,471.13,1413.3899999999999,Electronics,Williams Inc,
42266,ORDER_100738,PROD_00470,4,430.54,0.0,430.54,1722.16,Books,"Davis, Gomez and Ibarra",
42267,ORDER_101653,PROD_00514,1,231.98,0.0,231.98,231.98,Fashion,"Austin, Waters and Brown",
42268,ORDER_INVALID,PROD_00495,2,222.53,0.0,222.53,445.06,Home & Kitchen,Gonzales-Anthony,
42269,ORDER_114866,PROD_00253,4,367.24,0.0,367.24,1468.96,Books,Mejia Group,
42270,ORDER_100991,PROD_00011,1,1154.48,0.0,1154.48,1154.48,Home & Kitchen,Beasley PLC,
42271,ORDER_110871,PROD_00094,1,199.91,0.27,145.9343,145.9343,Beauty,Sherman Inc,
42272,ORDER_109501,PROD_00342,1,1345.05,0.0,1345.05,1345.05,Sports,Smith and Sons,
42273,ORDER_102604,PROD_00053,2,410.29,0.0,410.29,820.58,Beauty,Morton-Gonzalez,
42274,ORDER_104929,PROD_00618,3,328.49,0.0,328.49,985.47,Sports,Elliott Ltd,
42275,ORDER_105251,PROD_00340,1,92.44,0.16,77.64959999999999,77.64959999999999,BOOKS,"Peters, Reyes and Adams",
42276,ORDER_112558,PROD_00851,1,300.99,0.0,300.99,300.99,Home & Kitchen,Adams Inc,
42277,ORDER_112804,PROD_00097,1,575.02,0.0,575.02,575.02,Home & Kitchen,Roth-Trujillo,
42278,ORDER_116406,PROD_00824,1,325.11,0.23,250.33470000000003,250.33470000000003,Sports,Garcia Ltd,
42279,ORDER_109141,PROD_00382,1,563.83,0.0,563.83,563.83,Home & Kitchen,Gonzales-Anthony,
42280,ORDER_112447,PROD_00082,1,586.91,0.0,586.91,586.91,Electronics,Pham Ltd,
42281,ORDER_117327,PROD_00559,1,466.05,0.0,466.05,466.05,Fashion,Smith Inc,
42282,ORDER_101462,PROD_00765,1,318.36,0.0,318.36,318.36,Electronics,"Buckley, Stewart and Carney",
42283,ORDER_103253,PROD_00927,1,137.57,0.0,137.57,137.57,Sports,"Taylor, Wallace and Brown",
42284,ORDER_111850,PROD_00180,2,495.59,0.12,436.1192,872.2384,Home & Kitchen,"Jacobs, Banks and Mcintosh",
42285,ORDER_111571,PROD_00047,1,1002.76,0.0,1002.76,1002.76,Beauty,Hartman PLC,
42286,ORDER_107958,PROD_00285,1,625.97,0.0,625.97,625.97,Fashion,Brown-Ruiz,
42287,ORDER_118973,PROD_00058,3,950.5,0.16,798.42,2395.2599999999998,Electronics,Suarez Group,
42288,ORDER_102396,PROD_00343,2,417.21,0.0,417.21,834.42,Books,"Berry, Miller and Lambert",
42289,ORDER_102161,PROD_00686,1,752.27,0.0,752.27,752.27,HOME & KITCHEN,Hopkins Ltd,
42290,ORDER_115227,PROD_00672,1,419.01,0.0,419.01,419.01,Electronics,"Gibbs, Hutchinson and Miller",
42291,ORDER_100793,PROD_00440,3,669.71,0.23,515.6767000000001,1547.0301000000004,Fashion,Smith-Miller,
42292,ORDER_116821,PROD_00978,1,83.76,0.0,83.76,83.76,Fashion,"Johnson, Cobb and Jensen",from_selling_price
42293,ORDER_108805,PROD_00521,1,826.72,0.0,826.72,826.72,Electronics,"Campbell, Patton and Stewart",
42294,ORDER_102584,PROD_00673,1,626.92,0.0,626.92,626.92,Beauty,Morgan-Khan,
42295,ORDER_113440,PROD_00374,3,267.94,0.0,267.94,803.8199999999999,BOOKS,Rivera-Welch,
42296,ORDER_103012,PROD_00883,4,383.46,0.0,383.46,1533.84,Beauty,Salas-Vazquez,
42297,ORDER_104852,PROD_00402,3,376.26,0.0,376.26,1128.78,Home & Kitchen,"Acevedo, Perez and Medina",
42298,ORDER_104594,PROD_00402,1,376.26,0.0,376.26,376.26,Home & Kitchen,"Acevedo, Perez and Medina",
42299,ORDER_102234,PROD_00022,1,411.52,0.0,411.52,411.52,Fashion,Winters-Salinas,
42300,ORDER_119321,PROD_00649,2,623.47,0.0,623.47,1246.94,Sports,"Bradshaw, Medina and Moran",
42301,ORDER_109190,PROD_00480,2,397.59,0.0,397.59,795.18,FASHION,Bentley-Walsh,
42302,ORDER_113973,PROD_00289,5,344.67,0.0,344.67,1723.3500000000001,Home & Kitchen,Cantrell LLC,
42303,ORDER_100426,PROD_00413,2,693.41,0.0,693.41,1386.82,Sports,"Miller, Adams and Frank",
42304,ORDER_103851,PROD_00112,3,804.31,0.11,715.8358999999999,2147.5076999999997,Beauty,Morton-Gonzalez,
42305,ORDER_110846,PROD_00675,1,753.61,0.0,753.61,753.61,Home & Kitchen,Gonzales-Anthony,
42306,ORDER_111663,PROD_00778,2,477.17,0.0,477.17,954.34,Electronics,Riley-Gonzalez,from_selling_price
42307,ORDER_108691,PROD_00882,1,651.16,0.0,651.16,651.16,Electronics,Garcia-Fisher,
42308,ORDER_115406,PROD_00611,2,587.39,0.0,587.39,1174.78,Beauty,"Martinez, Johnson and Rodriguez",
42309,ORDER_106446,PROD_00322,2,1036.79,0.0,1036.79,2073.58,Beauty,"Booth, Burns and Ward",
42310,ORDER_102009,PROD_00454,0,393.54,0.0,393.54,0.0,Electronics,Mcdonald and Sons,from_selling_price
42311,ORDER_113581,PROD_00952,2,187.75,0.0,187.75,375.5,BEAUTY,Nelson-Jackson,
42312,ORDER_100199,PROD_00723,3,915.75,0.0,915.75,2747.25,Electronics,Watson-Larsen,
42313,ORDER_101069,PROD_00070,1,1083.6,0.0,1083.6,1083.6,Electronics,Lewis LLC,
42314,ORDER_119261,PROD_00436,2,552.33,0.0,552.33,1104.66,Home & Kitchen,"Nguyen, Reyes and Rivers",
42315,ORDER_111963,PROD_00764,1,290.96,0.0,290.96,290.96,Home & Kitchen,Gonzales-Anthony,
42316,ORDER_114993,PROD_00324,1,196.79,0.26,145.6246,145.6246,Home & Kitchen,Martinez-Robertson,
42317,ORDER_109114,PROD_00742,2,290.09,0.0,290.09,580.18,Fashion,"Dudley, Walker and Clark",
42318,ORDER_104783,PROD_00890,3,400.92,0.0,400.92,1202.76,Sports,Berg-Hardy,
42319,ORDER_107588,PROD_00398,1,501.32,0.0,501.32,501.32,Electronics,Acevedo-Garcia,
42320,ORDER_104933,PROD_00796,1,331.98,0.0,331.98,331.98,Sports,Alexander and Sons,
42321,ORDER_113413,PROD_00276,1,830.71,0.0,830.71,830.71,Home & Kitchen,Frazier-Powers,
42322,ORDER_101313,PROD_00371,1,319.12,0.0,319.12,319.12,Books,"Nicholson, Wilson and Thomas",
42323,ORDER_111975,PROD_00653,1,461.97,0.25,346.4775,346.4775,Sports,Lawrence Ltd,
42324,ORDER_111399,PROD_00318,2,310.61,0.0,310.61,621.22,Beauty,Davis Inc,
42325,ORDER_108297,PROD_00215,3,1170.91,0.0,1170.91,3512.7300000000005,Beauty,Flores-Hamilton,
42326,ORDER_102842,PROD_00382,3,563.83,0.0,563.83,1691.4900000000002,Home & Kitchen,Gonzales-Anthony,
42327,ORDER_113496,PROD_00591,1,439.32,0.16,369.0288,369.0288,Fashion,Stephens Inc,
42328,ORDER_100704,PROD_00996,2,868.79,0.0,868.79,1737.58,Fashion,Frye and Sons,
42329,ORDER_118593,PROD_00704,2,926.83,0.0,926.83,1853.66,Fashion,Sanchez-Brown,
42330,ORDER_100310,PROD_00008,3,975.21,0.0,975.21,2925.63,Fashion,"wilson, li and duran",
42331,ORDER_113661,PROD_00490,2,1034.74,0.0,1034.74,2069.48,Fashion,Reeves-Davis,
42332,ORDER_116262,PROD_00558,1,1309.25,0.0,1309.25,1309.25,Home & Kitchen,"Clarke, Dominguez and Smith",
42333,ORDER_117874,PROD_00865,1,322.88,0.0,322.88,322.88,Beauty,Morton-Gonzalez,from_selling_price
42334,ORDER_117485,PROD_00389,1,488.23,0.0,488.23,488.23,Electronics,"Harris, Smith and Hodge",
42335,ORDER_106380,PROD_00853,2,313.91,0.0,313.91,627.82,Fashion,"Lawson, Hicks and Welch",
42336,ORDER_108303,PROD_00579,4,715.74,0.0,715.74,2862.96,Books,Pham LLC,
42337,ORDER_115265,PROD_00085,3,253.32,0.0,253.32,759.96,Fashion,Harrison and Sons,
42338,ORDER_101517,PROD_00369,2,643.25,0.0,643.25,1286.5,Electronics,Harris and Sons,
42339,ORDER_119674,PROD_00630,3,76.48,0.0,76.48,229.44,Books,"Williams, Cruz and Higgins",
42340,ORDER_109183,PROD_00650,4,0.0,0.0,0.0,0.0,Electronics,rodriguez llc,
42341,ORDER_116776,PROD_00537,2,1167.33,0.0,1167.33,2334.66,Beauty,Patrick-Robinson,
42342,ORDER_115355,PROD_00781,5,64.73,0.0,64.73,323.65000000000003,Sports,"Espinoza, Williams and Avila",
42343,ORDER_119252,PROD_00094,3,199.91,0.0,199.91,599.73,Beauty,Sherman Inc,
42344,ORDER_112394,PROD_INVALID,1,799.43,0.16,671.5211999999999,671.5211999999999,Sports,"Robinson, Davis and Carter",
42345,ORDER_100128,PROD_00394,1,288.33,0.0,288.33,288.33,Fashion,Garner-Morales,
42346,ORDER_116801,PROD_00064,2,1083.22,0.0,1083.22,2166.44,Fashion,Mason and Sons,
42347,ORDER_107886,PROD_00425,2,630.43,0.0,630.43,1260.86,Electronics,Gray-Francis,from_selling_price
42348,ORDER_110107,PROD_00995,1,99.38,0.0,99.38,99.38,Electronics,Dunn-Nixon,
42349,ORDER_110240,PROD_00932,1,590.48,0.0,590.48,590.48,Home & Kitchen,"Eaton, Ramirez and Miller",
42350,ORDER_115695,PROD_00327,3,644.9,0.0,644.9,1934.6999999999998,Electronics,Pope-Wright,
42351,ORDER_113079,PROD_00473,1,121.88,0.0,121.88,121.88,Home & Kitchen,Cruz-Spencer,
42352,ORDER_118455,PROD_00751,3,490.45,0.0,490.45,1471.35,Electronics,"Jones, Alexander and Manning",
42353,ORDER_116215,PROD_00104,1,438.81,0.0,438.81,438.81,Electronics,Chapman-Stevens,
42354,ORDER_103359,PROD_00211,1,774.83,0.0,774.83,774.83,Books,Martin-Vega,
42355,ORDER_106389,PROD_00472,1,536.93,0.0,536.93,536.93,Beauty,Lewis-Smith,
42356,ORDER_115520,PROD_00924,1,359.09,0.0,359.09,359.09,Books,Berger Ltd,
42357,ORDER_110588,PROD_00082,1,586.91,0.0,586.91,586.91,Electronics,Pham Ltd,
42358,ORDER_108053,PROD_00280,1,712.72,0.0,712.72,712.72,Home & Kitchen,Graham-Stephens,
42359,ORDER_113206,PROD_00619,1,677.39,0.0,677.39,677.39,Sports,Atkinson Group,
42360,ORDER_102449,PROD_00909,1,573.67,0.0,573.67,573.67,Home & Kitchen,Lyons Inc,
42361,ORDER_114768,PROD_00318,1,310.61,0.0,310.61,310.61,Beauty,Davis Inc,
42362,ORDER_106533,PROD_00877,2,712.36,0.15,605.506,1211.012,Beauty,"Phillips, Hill and Blake",
42363,ORDER_119408,PROD_00343,1,417.21,0.0,417.21,417.21,Books,"Berry, Miller and Lambert",
42364,ORDER_114129,PROD_00598,6,231.68,0.0,231.68,1390.08,Home & Kitchen,Rojas-Ayala,
42365,ORDER_101552,PROD_00435,1,185.69,0.0,185.69,185.69,Sports,Goodman LLC,
42366,ORDER_105741,PROD_00725,2,38.91,0.0,38.91,77.82,Home & Kitchen,"Avila, Aguilar and Lawrence",
42367,ORDER_107406,PROD_00010,1,309.42,0.0,309.42,309.42,Fashion,Brown LLC,
42368,ORDER_100770,PROD_00496,1,556.36,0.18,456.21520000000004,456.21520000000004,Books,Johnson-Ramirez,
42369,ORDER_119267,PROD_00609,2,588.32,0.0,588.32,1176.64,Beauty,"Dawson, Tanner and Mcdonald",
42370,ORDER_116626,PROD_00160,4,49.26,0.0,49.26,197.04,Electronics,Dunn-Nixon,
42371,ORDER_108347,PROD_00896,3,0.0,0.0,0.0,0.0,Home & Kitchen,Gutierrez Inc,
42372,ORDER_103807,PROD_00769,1,215.92,0.0,215.92,215.92,Fashion,"Moore, Lewis and Arellano",
42373,ORDER_106298,PROD_00333,3,137.54,0.0,137.54,412.62,Fashion,"Fields, Miller and Pugh",
42374,ORDER_118556,PROD_00451,4,1088.9,0.0,1088.9,4355.6,Books,"Martin, Edwards and Miller",
42375,ORDER_114760,PROD_00909,1,573.67,0.0,573.67,573.67,Home & Kitchen,Lyons Inc,
42376,ORDER_103754,PROD_00751,0,490.45,0.29,348.2195,0.0,Electronics,"Jones, Alexander and Manning",from_selling_price
42377,ORDER_107875,PROD_00113,2,449.6,0.0,449.6,899.2,Sports,Peterson-Mills,
42378,ORDER_105313,PROD_00634,4,700.06,0.25,525.045,2100.18,Books,Moody-Bowen,
42379,ORDER_105852,PROD_00248,1,1379.48,0.0,1379.48,1379.48,Books,"Hunter, Jimenez and James",
42380,ORDER_109717,PROD_00753,3,569.87,0.0,569.87,1709.6100000000001,Electronics,Williams PLC,
42381,ORDER_107656,PROD_00938,2,1177.9,0.0,1177.9,2355.8,Electronics,"Riley, Cox and Alexander",
42382,ORDER_109331,PROD_00945,1,205.55,0.0,205.55,205.55,Electronics,"Martin, Schneider and Kim",
42383,ORDER_105106,PROD_00555,1,986.99,0.0,986.99,986.99,Beauty,Vaughn PLC,
42384,ORDER_101100,PROD_00432,1,417.81,0.14,359.3166,359.3166,Beauty,"Richardson, Thomas and Jones",
42385,ORDER_118586,PROD_00716,2,994.14,0.12,874.8432,1749.6864,Beauty,Duke-Mcdonald,
42386,ORDER_113115,PROD_00611,1,587.39,0.0,587.39,587.39,Beauty,"Martinez, Johnson and Rodriguez",
42387,ORDER_118564,PROD_00843,1,818.85,0.0,818.85,818.85,Fashion,"Oconnell, Gonzales and Haynes",
42388,ORDER_101488,PROD_00413,1,693.41,0.0,693.41,693.41,Sports,"Miller, Adams and Frank",
42389,ORDER_117097,PROD_00044,1,783.95,0.0,783.95,783.95,Home & Kitchen,White PLC,
42390,ORDER_115498,PROD_00176,3,59.92,0.0,59.92,179.76,Sports,"Castaneda, Campbell and Arnold",
42391,ORDER_114059,PROD_00410,2,185.17,0.0,185.17,370.34,Beauty,Stephenson Inc,
42392,ORDER_104607,PROD_00269,1,161.88,0.0,161.88,161.88,Books,Williams and Sons,
42393,ORDER_114016,PROD_00797,3,1030.43,0.0,1030.43,3091.29,Electronics,Dunn-Nixon,
42394,ORDER_107601,PROD_00251,1,815.09,0.14,700.9774,700.9774,Books,Sutton PLC,
42395,ORDER_104925,PROD_00330,2,885.48,0.0,885.48,1770.96,Fashion,Davis Ltd,
42396,ORDER_103207,PROD_00084,3,896.03,0.0,896.03,2688.09,Sports,Miller LLC,
42397,ORDER_116581,PROD_00932,1,590.48,0.0,590.48,590.48,Home & Kitchen,"Eaton, Ramirez and Miller",
42398,ORDER_111790,PROD_00496,3,556.36,0.08,511.85120000000006,1535.5536000000002,Books,Johnson-Ramirez,from_selling_price
42399,ORDER_108157,PROD_00084,1,896.03,0.0,896.03,896.03,Sports,Miller LLC,
42400,ORDER_105302,PROD_00916,1,981.87,0.0,981.87,981.87,Home & Kitchen,"Gross, King and Mooney",
42401,ORDER_103406,PROD_00922,0,516.79,0.0,516.79,0.0,Home & Kitchen,Ortiz-Cox,from_selling_price
42402,ORDER_110230,PROD_00341,2,163.17,0.0,163.17,326.34,Home & Kitchen,Morris-Cole,
42403,ORDER_112089,PROD_00611,1,587.39,0.0,587.39,587.39,Beauty,"Martinez, Johnson and Rodriguez",
42404,ORDER_102575,PROD_00064,1,1083.22,0.0,1083.22,1083.22,Fashion,Mason and Sons,
42405,ORDER_113460,PROD_00995,2,99.38,0.0,99.38,198.76,Electronics,Dunn-Nixon,
42406,ORDER_115536,PROD_00465,1,1351.02,0.0,1351.02,1351.02,Electronics,"Vance, Brock and Walker",
42407,ORDER_119882,PROD_00431,2,911.5,0.0,911.5,1823.0,Beauty,Dickerson PLC,
42408,ORDER_111935,PROD_00275,2,172.51,0.0,172.51,345.02,Electronics,"Nelson, Smith and Alvarez",
42409,ORDER_107495,PROD_00079,1,1209.14,0.12,1064.0432,1064.0432,Books,Wilson Inc,
42410,ORDER_103272,PROD_00847,2,734.68,0.0,734.68,1469.36,Books,Anderson PLC,
42411,ORDER_119779,PROD_00246,1,955.08,0.0,955.08,955.08,Home & Kitchen,Kelly PLC,
42412,ORDER_111330,PROD_00547,2,607.17,0.0,607.17,1214.34,Sports,Hudson Group,
42413,ORDER_116673,PROD_00461,1,677.88,0.0,677.88,677.88,Home & Kitchen,Fowler-Myers,
42414,ORDER_108443,PROD_00334,1,166.29,0.0,166.29,166.29,Electronics,Dunn-Nixon,
42415,ORDER_111756,PROD_00202,1,158.91,0.0,158.91,158.91,Home & Kitchen,Evans PLC,
42416,ORDER_100588,PROD_00804,1,185.15,0.0,185.15,185.15,Electronics,Griffin-Bradford,
42417,ORDER_107605,PROD_00861,2,473.89,0.0,473.89,947.78,Beauty,Jones-Gray,
42418,ORDER_117177,PROD_00487,2,664.92,0.0,664.92,1329.84,Books,Grant LLC,
42419,ORDER_106540,PROD_00620,1,230.92,0.0,230.92,230.92,Fashion,"Chapman, Neal and Taylor",
42420,ORDER_119487,PROD_00242,1,198.68,0.0,198.68,198.68,Sports,"Anderson, Wright and Perez",
42421,ORDER_103365,PROD_00637,1,130.83,0.16,109.89720000000001,109.89720000000001,Books,Cantrell-Howard,
42422,ORDER_115204,PROD_00348,3,647.67,0.0,647.67,1943.0099999999998,Fashion,"Williams, Evans and Sanchez",
42423,ORDER_106496,PROD_00208,1,350.57,0.0,350.57,350.57,Fashion,Moss-Fox,
42424,ORDER_104897,PROD_00680,1,723.97,0.0,723.97,723.97,Sports,"Evans, Bush and Robertson",
42425,ORDER_110162,PROD_00089,2,350.27,0.0,350.27,700.54,Home & Kitchen,"Trujillo, Hill and Sanchez",
42426,ORDER_111281,PROD_00817,1,981.04,0.0,981.04,981.04,Books,Graham-Woods,
42427,ORDER_104273,PROD_00983,2,936.42,0.0,936.42,1872.84,Books,"Stevenson, Cortez and Jones",
42428,ORDER_116091,PROD_00415,1,147.89,0.09,134.57989999999998,134.57989999999998,Sports,Willis-Rhodes,
42429,ORDER_102926,PROD_00292,3,615.76,0.0,615.76,1847.28,Electronics,"Lambert, Frank and Kramer",
42430,ORDER_109517,PROD_00618,2,328.49,0.0,328.49,656.98,Sports,Elliott Ltd,
42431,ORDER_106929,PROD_00569,2,357.62,0.0,357.62,715.24,HOME & KITCHEN,"Beard, Mccarthy and French",
42432,ORDER_110313,PROD_00194,2,699.23,0.0,699.23,1398.46,Electronics,Santiago-Sanchez,
42433,ORDER_112458,PROD_00710,1,0.0,0.0,0.0,0.0,Fashion,Hernandez Inc,
42434,ORDER_102876,PROD_00762,1,1214.03,0.15,1031.9255,1031.9255,Electronics,"Bishop, Hebert and Ramos",
42435,ORDER_114872,PROD_00504,1,723.08,0.21,571.2332,571.2332,Sports,Lindsey PLC,
42436,ORDER_113567,PROD_00353,1,218.54,0.0,218.54,218.54,Sports,Smith and Sons,
42437,ORDER_114075,PROD_00694,1,0.0,0.26,0.0,0.0,Books,"Lee, Hull and Howard",
42438,ORDER_104574,PROD_00846,1,699.04,0.0,699.04,699.04,Books,Livingston LLC,
42439,ORDER_106416,PROD_00253,4,367.24,0.0,367.24,1468.96,Books,Mejia Group,
42440,ORDER_108016,PROD_00973,2,363.17,0.15,308.6945,617.389,Sports,Smith-Wilson,
42441,ORDER_100036,PROD_00494,2,919.59,0.0,919.59,1839.18,Sports,Ellis-Thompson,
42442,ORDER_107037,PROD_00369,1,643.25,0.0,643.25,643.25,Electronics,Harris and Sons,
42443,ORDER_103818,PROD_00749,1,252.04,0.0,252.04,252.04,Fashion,Brown LLC,
42444,ORDER_107474,PROD_00194,4,699.23,0.0,699.23,2796.92,Electronics,Santiago-Sanchez,
42445,ORDER_110737,PROD_00227,1,813.79,0.0,813.79,813.79,Electronics,Shea-Martin,
42446,ORDER_102170,PROD_00609,1,588.32,0.0,588.32,588.32,Beauty,"Dawson, Tanner and Mcdonald",
42447,ORDER_113132,PROD_00486,1,81.05,0.0,81.05,81.05,Beauty,Montgomery-Miller,
42448,ORDER_107952,PROD_00460,1,283.96,0.0,283.96,283.96,Sports,"Smith, Joseph and Horton",
42449,ORDER_110537,PROD_00813,1,128.12,0.0,128.12,128.12,Home & Kitchen,Oconnor-Wilkerson,
42450,ORDER_106859,PROD_00087,2,693.79,0.15,589.7215,1179.443,Fashion,King and Sons,
42451,ORDER_118861,PROD_00164,2,417.43,0.0,417.43,834.86,Sports,Hansen-Douglas,
42452,ORDER_115280,PROD_00104,3,438.81,0.0,438.81,1316.43,Electronics,Chapman-Stevens,
42453,ORDER_109900,PROD_00207,1,307.26,0.09,279.6066,279.6066,Electronics,"Garcia, Thompson and Abbott",
42454,ORDER_102643,PROD_00472,4,536.93,0.0,536.93,2147.72,Beauty,Lewis-Smith,
42455,ORDER_105640,PROD_00721,3,378.52,0.0,378.52,1135.56,Sports,"Austin, Dalton and Gutierrez",
42456,ORDER_110294,PROD_00325,1,124.14,0.0,124.14,124.14,Fashion,Ward-Ellison,
42457,ORDER_108527,PROD_00644,3,999.2,0.0,999.2,2997.6000000000004,Beauty,Guzman-Tate,
42458,ORDER_112704,PROD_00219,1,513.81,0.0,513.81,513.81,Beauty,Jones Group,
42459,ORDER_102059,PROD_00219,2,513.81,0.27,375.08129999999994,750.1625999999999,Beauty,Jones Group,
42460,ORDER_113628,PROD_00389,1,488.23,0.0,488.23,488.23,Electronics,"Harris, Smith and Hodge",
42461,ORDER_104973,PROD_00699,1,911.81,0.0,911.81,911.81,BEAUTY,"Harris, Cameron and Weber",
42462,ORDER_105277,PROD_00942,1,606.44,0.0,606.44,606.44,Fashion,Campbell-Johnson,
42463,ORDER_102031,PROD_00973,1,363.17,0.0,363.17,363.17,Sports,Smith-Wilson,
42464,ORDER_111664,PROD_00674,1,835.62,0.0,835.62,835.62,Fashion,"Gates, Mcdonald and Salinas",
42465,ORDER_114004,PROD_00738,1,552.05,0.0,552.05,552.05,Sports,King-Barrett,
42466,ORDER_101647,PROD_00249,3,440.41,0.0,440.41,1321.23,Electronics,"Dickerson, Brooks and Bradshaw",
42467,ORDER_109532,PROD_00491,2,317.19,0.0,317.19,634.38,Home & Kitchen,Gonzales-Anthony,
42468,ORDER_108795,PROD_00145,1,126.22,0.0,126.22,126.22,Fashion,Jordan Inc,
42469,ORDER_111166,PROD_00884,1,1093.2,0.0,1093.2,1093.2,Sports,Rivera Ltd,
42470,ORDER_109186,PROD_00122,1,757.57,0.0,757.57,757.57,Electronics,Hernandez-Gutierrez,
42471,ORDER_106030,PROD_00577,1,348.41,0.0,348.41,348.41,Fashion,Woodard-Turner,
42472,ORDER_114254,PROD_00295,1,148.81,0.0,148.81,148.81,Home & Kitchen,Lloyd Ltd,
42473,ORDER_110342,PROD_00658,1,682.42,0.0,682.42,682.42,Beauty,Turner and Sons,
42474,ORDER_101508,PROD_00403,1,401.94,0.0,401.94,401.94,Electronics,Rojas-Fernandez,
42475,ORDER_112675,PROD_00568,1,403.95,0.0,403.95,403.95,Sports,Smith-Taylor,
42476,ORDER_116595,PROD_00750,1,917.77,0.0,917.77,917.77,Fashion,Mitchell-Valenzuela,
42477,ORDER_118562,PROD_00743,5,851.76,0.0,851.76,4258.8,Fashion,Merritt PLC,
42478,ORDER_117185,PROD_00227,1,813.79,0.0,813.79,813.79,Electronics,Shea-Martin,
42479,ORDER_106372,PROD_00239,2,314.15,0.0,314.15,628.3,Beauty,"Willis, Turner and Gallegos",
42480,ORDER_100008,PROD_00384,2,12393.1,0.0,12393.1,24786.2,Beauty,"Lambert, Williams and Mendoza",
42481,ORDER_104617,PROD_00268,2,191.73,0.0,191.73,383.46,Beauty,Williams-Stafford,
42482,ORDER_117232,PROD_00020,2,14.75,0.0,14.75,29.5,Home & Kitchen,"Lopez, Smith and Boyd",
42483,ORDER_102512,PROD_00371,1,319.12,0.0,319.12,319.12,Books,"Nicholson, Wilson and Thomas",
42484,ORDER_102940,PROD_00268,1,191.73,0.0,191.73,191.73,Beauty,Williams-Stafford,
42485,ORDER_112123,PROD_00085,2,253.32,0.0,253.32,506.64,Fashion,Harrison and Sons,
42486,ORDER_119268,PROD_00524,1,668.82,0.0,668.82,668.82,SPORTS,Morrison-Mcintyre,
42487,ORDER_108106,PROD_00358,3,920.64,0.0,920.64,2761.92,Books,"Harrington, Curtis and Walker",
42488,ORDER_102972,PROD_00728,5,627.55,0.17,520.8665,2604.3325,Electronics,Mccall Inc,
42489,ORDER_117957,PROD_00932,4,590.48,0.0,590.48,2361.92,Home & Kitchen,"Eaton, Ramirez and Miller",
42490,ORDER_119865,PROD_00554,1,483.56,0.0,483.56,483.56,Electronics,"Mendoza, Rogers and Blair",
42491,ORDER_103880,PROD_00607,1,584.71,0.0,584.71,584.71,Fashion,West Inc,from_selling_price
42492,ORDER_104304,PROD_INVALID,1,842.44,0.0,842.44,842.44,Home & Kitchen,jones plc,
42493,ORDER_119246,PROD_00646,1,381.42,0.0,381.42,381.42,Books,Jones Ltd,
42494,ORDER_118221,PROD_00166,2,349.7,0.0,349.7,699.4,Home & Kitchen,Shea Ltd,
42495,ORDER_106987,PROD_00840,3,633.04,0.0,633.04,1899.12,Fashion,Reed Ltd,
42496,ORDER_102353,PROD_00203,2,227.01,0.0,227.01,454.02,Sports,May Group,
42497,ORDER_111558,PROD_00397,1,537.59,0.22,419.32020000000006,419.32020000000006,Beauty,Lang Ltd,
42498,ORDER_110261,PROD_00603,4,247.43,0.0,247.43,989.72,Electronics,Rodriguez Inc,
42499,ORDER_113107,PROD_00991,1,581.43,0.0,581.43,581.43,Books,"cain, owens and ayala",
42500,ORDER_102037,PROD_00834,2,429.15,0.0,429.15,858.3,Home & Kitchen,Ryan and Sons,
