review_id,order_id,product_id,customer_id,rating,review_title,review_text,review_date,helpful_votes,verified_purchase,main_category_x,brand_x,main_category_y,brand_y
REV_011517,ORDER_114973,PROD_00457,CUST_01851,4,Step few practice speech.,Energy really allow detail ready stock stand. Accept himself long also walk fly.,2024-01-28,2,True,Sports,Daniel-Horn,Sports,Daniel-Horn
REV_011518,ORDER_108923,PROD_00228,CUST_04672,4,Congress give those away.,Either between few third. Inside family force should interesting. Eat require imagine floor go network cultural. Sense bed be meet make price go.,2024-09-10,1,True,Home & Kitchen,Rodriguez Inc,Home & Kitchen,Rodriguez Inc
REV_011519,ORDER_113541,PROD_00904,CUST_00011,5,Program bed manager.,No review text,2024-10-05,3,True,Fashion,Acosta And Sons,Fashion,Acosta And Sons
REV_011520,ORDER_114589,PROD_00643,CUST_00636,2,Six four cover.,Raise create could crime tell show agent. Executive all sister view senior. Buy between among course so full story good.,2025-03-04,4,True,Fashion,Weaver And Sons,Fashion,Weaver And Sons
REV_011521,ORDER_119127,PROD_00774,CUST_04912,4,Sport business.,For behind dog myself as. When point letter line they. We strong debate over at wide.,2025-10-16,3,True,Beauty,Webb-Reeves,Beauty,Webb-Reeves
REV_011522,ORDER_109051,PROD_00396,CUST_04547,4,They order resource themselves.,Here I both media to mind player former. Either light yard certain network recently once.,2025-11-05,5,True,Sports,"Mcclain, Rodriguez And Mills",Sports,"Mcclain, Rodriguez And Mills"
REV_011523,ORDER_101993,PROD_00655,CUST_00877,4,Deal structure energy.,Stock American authority. Require however region provide main. Sea million its no. Remain leg model detail attorney.,2025-03-24,1,True,Beauty,"Anthony, Curtis And Howard",Beauty,"Anthony, Curtis And Howard"
REV_011524,ORDER_119584,PROD_00597,CUST_01436,4,Glass site financial service.,Reflect live fall magazine practice moment reality sport. Force travel similar. Customer side adult single.,2025-06-28,1,True,Sports,Smith And Sons,Sports,Smith And Sons
REV_011525,ORDER_108581,PROD_00473,CUST_02332,4,Economic near get town.,Game someone artist enough. Perform pay blue service blood think time. Look fall guy start now seem.,2025-10-13,1,True,Home & Kitchen,Cruz-Spencer,Home & Kitchen,Cruz-Spencer
REV_011526,ORDER_112249,PROD_00906,CUST_01414,3,When write allow.,Oil you now officer sound ahead. Five professor responsibility office southern feel large. Support position upon require eye operation truth movie.,2024-06-23,1,True,Books,"Fleming, Hammond And Luna",Books,"Fleming, Hammond And Luna"
REV_011527,ORDER_112623,PROD_00267,CUST_04865,4,Former question threat save.,Itself magazine wonder travel focus recent say. Yes true join phone. Continue wish rock impact. Chance what anyone follow.,2025-07-20,2,True,Beauty,Blake And Sons,Beauty,Blake And Sons
REV_011528,ORDER_101511,PROD_00658,CUST_03505,4,Soon piece the respond.,Whatever news marriage. Serious use red simply teach. Alone building whatever best doctor feel pretty several.,2023-12-01,3,True,Beauty,Turner And Sons,Beauty,Turner And Sons
REV_011529,ORDER_113061,PROD_00191,CUST_01526,1,With many participant he experience.,Be despite act identify. Consumer everybody company indeed song show. Board party operation father bill few.,2024-06-15,4,False,Electronics,Gibson-Garrison,Electronics,Gibson-Garrison
REV_011530,ORDER_100604,PROD_00273,CUST_00327,4,Try clearly.,Who hair old management blood become continue section. Claim than late senior.,2025-11-07,0,False,Beauty,"Morales, Harris And Rhodes",Beauty,"Morales, Harris And Rhodes"
REV_011531,ORDER_104102,PROD_00895,CUST_04595,4,Blue physical hour.,Professional special prove college degree discover measure. Small economic nice.,2025-09-18,1,True,Home & Kitchen,Chapman-Morris,Home & Kitchen,Chapman-Morris
REV_011532,ORDER_114098,PROD_00646,CUST_03681,3,Economy mission hour six speech.,Compare her third full lot another. Take Democrat see per child.,2025-07-24,2,False,Books,Jones Ltd,Books,Jones Ltd
REV_011535,ORDER_117376,PROD_00554,CUST_02144,4,Remember believe operation very ten.,Particularly degree painting trouble someone themselves agree top. Per attack goal red herself.,2025-09-10,1,False,Electronics,"Mendoza, Rogers And Blair",Electronics,"Mendoza, Rogers And Blair"
REV_011536,ORDER_119776,PROD_00930,CUST_04165,4,Audience few stock newspaper recognize.,Much race throughout wide wide east. Similar huge turn together. Create finish democratic.,2025-08-13,2,False,Books,Lewis-Jackson,Books,Lewis-Jackson
REV_011539,ORDER_104146,PROD_00344,CUST_02841,4,Thing pattern.,Congress bit three industry wear. Sound serious today require will majority course.,2023-11-29,2,True,Books,"King, Smith And Long",Books,"King, Smith And Long"
REV_011540,ORDER_100032,PROD_00820,CUST_02973,3,Admit prove class image president.,Wind single star protect. Ahead maintain strategy have you.,2024-11-08,1,True,Fashion,Thomas-Jackson,Fashion,Thomas-Jackson
REV_011541,ORDER_119257,PROD_00514,CUST_03713,3,Method member effect deal.,Fly loss gun skin begin tell assume some. Low travel care main job role live less. Again method two defense capital dinner send.,2025-05-17,4,False,Fashion,"Austin, Waters And Brown",Fashion,"Austin, Waters And Brown"
REV_011542,ORDER_117586,PROD_00099,CUST_01012,0,Stay affect put you letter.,No review text,2025-09-20,0,True,Books,"Mills, Lopez And Morris",Books,"Mills, Lopez And Morris"
REV_011543,ORDER_113252,PROD_00798,CUST_03395,5,Cell group even go.,Away manage southern leader home. Treat dinner light staff between item actually. Can thank mean common either letter.,2025-07-07,1,True,Beauty,Camacho Ltd,Beauty,Camacho Ltd
REV_011544,ORDER_115395,PROD_00366,CUST_03673,4,Foot stuff machine quality.,Participant into professional value difficult. Game feel interview road school cut.,2025-05-30,3,False,Books,"Anderson, Mercado And Freeman",Books,"Anderson, Mercado And Freeman"
REV_011545,ORDER_110393,PROD_00751,CUST_02759,4,Reality test evening arrive.,Father expect result current any from. Skill talk performance tend Democrat fish.,2025-10-14,3,True,Electronics,"Jones, Alexander And Manning",Electronics,"Jones, Alexander And Manning"
REV_011546,ORDER_116591,PROD_00060,CUST_01509,4,Baby behavior meet.,Never across budget nor. Commercial source performance population help. Plant rather then majority color not.,2025-10-01,2,True,Books,Martin-Clark,Books,Martin-Clark
REV_011547,ORDER_107147,PROD_00579,CUST_02969,3,Approach seem wide move.,Outside ball speech although. Test leg draw think peace low. Owner type worker color scene unit.,2023-12-13,0,True,Books,Pham Llc,Books,Pham Llc
REV_011548,ORDER_117529,PROD_00713,CUST_04778,4,Discussion discover share.,Respond go rich between better. Pressure we subject movie never reveal here. Catch put data boy care night TV.,2025-10-05,3,True,Fashion,Mitchell-Nicholson,Fashion,Mitchell-Nicholson
REV_011549,ORDER_108729,PROD_00905,CUST_04012,4,College moment measure record magazine.,Analysis official either least establish pay board.,2025-03-24,2,True,Sports,"Lewis, Anderson And Harris",Sports,"Lewis, Anderson And Harris"
REV_011550,ORDER_118909,PROD_00511,CUST_01349,4,Upon Republican whatever those response.,Wall thus able ready together charge wrong. Bad either serve American hand. Capital source still share.,2025-05-02,4,True,Fashion,Johnson Inc,Fashion,Johnson Inc
REV_011551,ORDER_112514,PROD_00540,CUST_04781,4,Power chair.,Keep long way through fire science. What those article discover land inside nor. Kitchen cultural story and realize oil. Wonder arrive say.,2024-12-04,3,True,Beauty,"Powell, Rodriguez And Grant",Beauty,"Powell, Rodriguez And Grant"
REV_011552,ORDER_105415,PROD_00950,CUST_00606,4,Impact hand toward.,But door recently example what wish section. Medical green again instead hundred perhaps.,2024-07-15,4,True,Books,"Wells, Holt And Martinez",Books,"Wells, Holt And Martinez"
REV_011555,ORDER_106822,PROD_00239,CUST_02470,3,Father impact woman outside.,Staff feeling figure director stuff. Traditional challenge expect bag discover.,2024-07-21,0,True,Beauty,"Willis, Turner And Gallegos",Beauty,"Willis, Turner And Gallegos"
REV_011556,ORDER_104682,PROD_00065,CUST_01265,4,Word couple the.,Democrat forget subject analysis. Foreign per throughout must.,2024-06-23,6,True,Books,Leonard-Taylor,Books,Leonard-Taylor
REV_011557,ORDER_106524,PROD_00715,CUST_03231,4,Significant cut we nearly.,World own seven agree hold they. Fact require notice especially future.,2025-09-01,1,False,Fashion,"Bennett, Miller And Hall",Fashion,"Bennett, Miller And Hall"
REV_011558,ORDER_101872,PROD_00223,CUST_02013,4,Lead although cover half.,Paper offer radio century civil. Reason hot low. Side summer body number.,2024-05-02,1,True,Books,"Hernandez, Sanchez And Williams",Books,"Hernandez, Sanchez And Williams"
REV_011559,ORDER_115688,PROD_00692,CUST_00273,3,Everybody us crime forward.,Yes its look agent method final especially. Better amount focus how father where two pay.,2024-01-30,3,False,Home & Kitchen,Rasmussen-Miller,Home & Kitchen,Rasmussen-Miller
REV_011560,ORDER_109615,PROD_00483,CUST_02499,4,Dream above fine.,School bank director former. Administration trip front can.,2024-09-15,2,True,Books,Franklin Plc,Books,Franklin Plc
REV_011561,ORDER_109128,PROD_00162,CUST_00233,4,Huge southern.,Century interesting back plan leave risk city their. Week return line political white. Ten central rock range special just.,2024-11-27,3,True,Beauty,"Flynn, Burnett And Buchanan",Beauty,"Flynn, Burnett And Buchanan"
REV_011562,ORDER_106656,PROD_00472,CUST_01306,4,Positive draw food goal rock.,Choose over reason difference according edge Mrs. Way parent enter me.,2024-10-01,1,True,Beauty,Lewis-Smith,Beauty,Lewis-Smith
REV_011563,ORDER_118753,PROD_00686,CUST_00460,4,Wonder instead above fast together.,Others spend age magazine. Receive meet wife relationship daughter red. Open four so picture.,2024-10-20,1,True,HOME & KITCHEN,Hopkins Ltd,HOME & KITCHEN,Hopkins Ltd
REV_011565,ORDER_119092,PROD_00133,CUST_04233,3,Open government record.,No review text,2024-10-26,0,True,Sports,Smith And Sons,Sports,Smith And Sons
REV_011566,ORDER_101219,PROD_00618,CUST_04148,4,Draw money traditional.,Sometimes raise recognize smile information serve wonder. Often number than moment.,2024-04-16,3,True,Sports,Elliott Ltd,Sports,Elliott Ltd
REV_011567,ORDER_115215,PROD_00320,CUST_04159,4,General soon raise.,Show people agree market relationship speak because. First very box myself. Dinner success spend fast pass maintain. Laugh rock occur it ok result inside.,2024-07-12,0,True,Home & Kitchen,Werner-Cooke,Home & Kitchen,Werner-Cooke
REV_011568,ORDER_117102,PROD_00943,CUST_04191,3,Long light sure.,Firm radio yes where. Law few Democrat yet face. Set dinner ok see bad purpose prove.,2024-01-27,1,True,Home & Kitchen,"Payne, Flores And Stewart",Home & Kitchen,"Payne, Flores And Stewart"
REV_011570,ORDER_103628,PROD_00795,CUST_02268,4,Present region including.,It newspaper growth husband option Democrat environment. Guess leg board figure source. Manager even about rule artist artist.,2024-10-03,1,True,Beauty,Stewart Plc,Beauty,Stewart Plc
REV_011571,ORDER_116670,PROD_00546,CUST_00203,4,Within open have important.,Trouble bank stuff race I. Myself fall head include. Wear list light I chair process.,2024-11-15,2,True,Sports,"Mcdonald, Nicholson And Conrad",Sports,"Mcdonald, Nicholson And Conrad"
REV_011573,ORDER_119470,PROD_00478,CUST_03916,4,Final bag.,Morning try travel wind nor. Benefit officer night herself. Idea term alone debate pressure itself.,2024-05-01,3,True,Beauty,"Hood, Lucas And Gonzalez",Beauty,"Hood, Lucas And Gonzalez"
REV_011574,ORDER_119383,PROD_00603,CUST_02222,4,Myself responsibility sport fast down.,Child laugh a science product rise. Where every society follow involve.,2024-06-06,2,True,Electronics,Rodriguez Inc,Electronics,Rodriguez Inc
REV_011575,ORDER_115271,PROD_00203,CUST_03664,2,Another positive become although project.,Positive peace art fall life air cause meeting. Get hundred day.,2025-01-29,2,True,Sports,May Group,Sports,May Group
REV_011576,ORDER_108093,PROD_00540,CUST_02700,4,Situation one expert.,Week air poor community outside cut not my. Speak one table ever thus themselves amount. Edge fight fast reason general.,2025-02-02,1,True,Beauty,"Powell, Rodriguez And Grant",Beauty,"Powell, Rodriguez And Grant"
REV_011577,ORDER_111208,PROD_00350,CUST_01425,3,Perhaps yes.,Food society cost standard least crime must. Perform defense son forward against. Draw form contain never best responsibility.,2025-11-12,2,False,Books,Luna Group,Books,Luna Group
REV_011578,ORDER_117011,PROD_00057,CUST_00015,4,Live every.,No review text,2024-07-31,0,True,Electronics,Murphy-Daniels,Electronics,Murphy-Daniels
REV_011580,ORDER_106697,PROD_00773,CUST_04727,4,These world before toward.,No review text,2025-06-11,1,True,Sports,Torres-Taylor,Sports,Torres-Taylor
REV_011581,ORDER_109387,PROD_00476,CUST_00803,4,Add card leg drive rather.,Allow none nothing laugh. Doctor them care generation. Increase you least plant rich fast.,2024-05-09,2,True,Electronics,Cooper-Ramsey,Electronics,Cooper-Ramsey
REV_011582,ORDER_110867,PROD_00968,CUST_00387,3,Ask box.,Clear federal score myself idea bit. Although nation job marriage data reflect.,2025-02-13,1,True,Beauty,Alexander Group,Beauty,Alexander Group
REV_011583,ORDER_119825,PROD_00595,CUST_01586,3,According resource beat mouth.,Build make office eye. Need place wall management skill economy necessary employee. Statement figure need reach of purpose.,2024-06-29,3,True,Beauty,"Hopkins, Choi And Hatfield",Beauty,"Hopkins, Choi And Hatfield"
REV_011584,ORDER_100081,PROD_00796,CUST_02637,4,Memory position sign.,Shoulder travel life traditional answer. Skin for movement power force. Fund floor course more.,2023-12-10,5,True,Sports,Alexander And Sons,Sports,Alexander And Sons
REV_011585,ORDER_110357,PROD_00827,CUST_01501,4,Less blue care.,Listen positive shake time above away evening. Tv receive whatever system friend prepare eight. Term against wonder big throughout audience yet.,2024-09-09,4,True,Home & Kitchen,"Macias, Roberts And Vasquez",Home & Kitchen,"Macias, Roberts And Vasquez"
REV_011586,ORDER_105270,PROD_00508,CUST_03838,4,Help community consider apply.,Property difficult professor wall. State seat tax debate certain garden avoid. Yes suffer unit some class white threat.,2025-03-24,2,True,Electronics,Abbott Group,Electronics,Abbott Group
REV_011587,ORDER_104021,PROD_00303,CUST_03343,4,Society give until between phone.,Six week may marriage even somebody. Small raise news enter. Something produce general oil.,2023-12-10,3,False,Beauty,"Lewis, Steele And Mccoy",Beauty,"Lewis, Steele And Mccoy"
REV_011588,ORDER_106417,PROD_00161,CUST_04115,3,Hundred yard.,Reveal program picture baby. List evening paper action pressure like notice. Decade gas bag listen.,2024-03-05,4,True,Fashion,Boyer Ltd,Fashion,Boyer Ltd
REV_011589,ORDER_101296,PROD_00354,CUST_04337,4,Campaign each figure remember.,No review text,2024-02-20,5,True,Beauty,"Cherry, May And Davis",Beauty,"Cherry, May And Davis"
REV_011590,ORDER_107117,PROD_00609,CUST_02522,4,Across economic thought whose.,Although democratic feeling idea source thought knowledge. Face determine above. Art pressure should vote executive although local.,2025-05-10,0,True,Beauty,"Dawson, Tanner And Mcdonald",Beauty,"Dawson, Tanner And Mcdonald"
REV_011591,ORDER_107146,PROD_00000,CUST_01270,3,Business education financial evidence.,Share either protect shoulder. Form happy suddenly benefit last. Commercial low sense door now.,2024-11-25,3,True,Beauty,Williams-Rios,Beauty,Williams-Rios
REV_011592,ORDER_100429,PROD_00385,CUST_01482,4,Give every available possible after.,End firm card star. Among challenge staff meeting. Small others speech south successful this.,2025-03-09,1,True,SPORTS,Medina Plc,SPORTS,Medina Plc
REV_011593,ORDER_101874,PROD_00869,CUST_03137,3,Out go.,Word staff bar perform husband mother evening. Including occur right food agreement. Politics recognize most simple.,2025-07-25,0,True,Beauty,Johnson-Parks,Beauty,Johnson-Parks
REV_011594,ORDER_110298,PROD_00577,CUST_04238,4,Know out trouble.,They impact quite open move let. Final second ready. Pick American leave relationship.,2025-06-25,1,True,Fashion,Woodard-Turner,Fashion,Woodard-Turner
REV_011595,ORDER_102490,PROD_00726,CUST_03041,4,Director night week.,Develop blue production blue. Different moment yard nothing shake ok young. Information specific sometimes.,2023-12-12,0,True,Sports,Morrison-Roberts,Sports,Morrison-Roberts
REV_011596,ORDER_111232,PROD_00833,CUST_02889,4,Here so beyond growth morning.,No review text,2024-12-26,3,True,Fashion,Stephens Ltd,Fashion,Stephens Ltd
REV_011597,ORDER_110835,PROD_00449,CUST_04113,4,Body young behind.,Mouth cost home sing center business. Style good threat wall education action while.,2025-07-26,4,True,Electronics,Acevedo-Garcia,Electronics,Acevedo-Garcia
REV_011598,ORDER_105692,PROD_00838,CUST_04522,4,Popular toward glass message.,Strategy finish painting. Across fact opportunity likely speech old arrive. When effort maybe however structure.,2025-08-22,1,True,Sports,Graham Group,Sports,Graham Group
REV_011599,ORDER_104866,PROD_00601,CUST_02669,3,Movement choose however.,Sign else beautiful matter thing room. Probably per science.,2025-11-02,2,True,SPORTS,Mueller Llc,SPORTS,Mueller Llc
REV_011600,ORDER_100104,PROD_00666,CUST_00740,5,Guy bring article.,National police spend these short onto watch. Court area store less prevent.,2025-10-03,4,True,Beauty,"Bartlett, Moreno And Brown",Beauty,"Bartlett, Moreno And Brown"
REV_011601,ORDER_101808,PROD_00725,CUST_01365,5,Need rule age east.,No review text,2024-05-08,3,True,Home & Kitchen,"Avila, Aguilar And Lawrence",Home & Kitchen,"Avila, Aguilar And Lawrence"
REV_011602,ORDER_114239,PROD_00762,CUST_04603,4,Cultural difficult never improve night.,Quality case hard other plant admit wish. Because success available.,2024-03-21,0,True,Electronics,"Bishop, Hebert And Ramos",Electronics,"Bishop, Hebert And Ramos"
REV_011603,ORDER_106094,PROD_00679,CUST_01727,4,We chance exist during.,Let must while always always remain.,2024-10-26,4,False,Fashion,"Jones, Oconnor And Smith",Fashion,"Jones, Oconnor And Smith"
REV_011604,ORDER_113229,PROD_00089,CUST_01137,4,Be how.,Own benefit thus role. Enough someone boy feel available step.,2025-01-13,2,True,Home & Kitchen,"Trujillo, Hill And Sanchez",Home & Kitchen,"Trujillo, Hill And Sanchez"
REV_011605,ORDER_111967,PROD_00674,CUST_01586,3,Successful sense word agency.,Cell list measure give third build. Lay more without view section data. Budget others strong practice.,2025-07-17,0,True,Fashion,"Gates, Mcdonald And Salinas",Fashion,"Gates, Mcdonald And Salinas"
REV_011606,ORDER_115563,PROD_00962,CUST_04044,2,Drive all.,Garden market resource. Past front little good nice experience.,2024-06-26,0,True,Beauty,Lutz Llc,Beauty,Lutz Llc
REV_011607,ORDER_112976,PROD_00957,CUST_01389,4,Because three field call test.,Hard something ready charge realize Republican and. Task agent huge because seat. Candidate fine nearly sometimes nature.,2024-03-10,4,True,Electronics,"Johnson, Henry And Payne",Electronics,"Johnson, Henry And Payne"
REV_011608,ORDER_103216,PROD_00242,CUST_00490,4,Whatever admit among plan.,Store college hand chance.,2024-10-15,1,True,Sports,"Anderson, Wright And Perez",Sports,"Anderson, Wright And Perez"
REV_011609,ORDER_110575,PROD_00767,CUST_04613,4,Generation environment various skin voice.,Push actually similar. Thought majority data audience. Party teacher film art.,2024-02-01,1,True,Electronics,Johnson And Sons,Electronics,Johnson And Sons
REV_011610,ORDER_117311,PROD_00279,CUST_02802,4,Bar from.,Physical voice left cold. Everything protect right career data time than.,2025-04-03,1,True,Books,Hill-Hogan,Books,Hill-Hogan
REV_011611,ORDER_118456,PROD_00513,CUST_03863,3,Back respond industry decide.,Her must degree spend. Tv floor play control wait.,2024-02-24,1,True,Electronics,"Simmons, Clark And Dalton",Electronics,"Simmons, Clark And Dalton"
REV_011613,ORDER_102140,PROD_00218,CUST_02993,4,Five alone people throughout shoulder.,Girl coach real. Wind sport very international fund laugh. Political skill foot bit relate.,2025-04-19,1,True,Books,"Thornton, Wagner And Burch",Books,"Thornton, Wagner And Burch"
REV_011614,ORDER_113095,PROD_00482,CUST_03816,4,Back fall.,Part eat pattern remain. Everything control positive. Eye share admit rule skill within.,2025-06-10,0,True,Electronics,Marshall Inc,Electronics,Marshall Inc
REV_011615,ORDER_107900,PROD_00324,CUST_00494,3,Accept lead left.,Run save imagine first put know. Particularly majority join way. Project night stop herself.,2025-02-12,2,True,Home & Kitchen,Martinez-Robertson,Home & Kitchen,Martinez-Robertson
REV_011616,ORDER_118961,PROD_00850,CUST_02393,3,Dark visit white.,Agency sort resource. Side important during Congress question radio get fire.,2025-11-02,1,True,Beauty,Wood Llc,Beauty,Wood Llc
REV_011617,ORDER_112548,PROD_00048,CUST_02153,3,Friend man part TV after.,College cut spend human.,2024-06-04,3,True,Home & Kitchen,"Joseph, Fitzgerald And Evans",Home & Kitchen,"Joseph, Fitzgerald And Evans"
REV_011618,ORDER_104494,PROD_00089,CUST_04928,3,Risk mean skin friend food.,Knowledge small goal interest office mind. Your professional democratic parent practice the. Add available hour officer lay manage seek. Fast office year ability.,2025-10-14,0,True,Home & Kitchen,"Trujillo, Hill And Sanchez",Home & Kitchen,"Trujillo, Hill And Sanchez"
REV_011620,ORDER_104852,PROD_00470,CUST_03613,4,Company trial however purpose black.,Bar religious live herself accept teacher. Much truth happy near. Stage great begin history.,2024-08-10,1,True,Books,"Davis, Gomez And Ibarra",Books,"Davis, Gomez And Ibarra"
REV_011621,ORDER_117421,PROD_00400,CUST_02059,2,Speech sometimes.,View social professional professor least crime. Fine note draw spring.,2025-06-25,5,True,Electronics,Thompson Plc,Electronics,Thompson Plc
REV_011622,ORDER_105556,PROD_00962,CUST_01873,4,Population individual increase.,Weight sea decade idea rather word raise. Field society either day human. Television heavy most business year for.,2024-06-23,0,True,Beauty,Lutz Llc,Beauty,Lutz Llc
REV_011624,ORDER_109611,PROD_00474,CUST_02540,4,Red she truth.,Difficult treatment focus administration sign soon plan magazine. System good always after fund say. Region capital people every boy control get. New keep become sell mean.,2024-08-14,1,False,Home & Kitchen,Simmons Ltd,Home & Kitchen,Simmons Ltd
REV_011626,ORDER_106485,PROD_00884,CUST_01878,3,Bank practice yeah whose kitchen.,No review text,2024-06-10,3,True,Sports,Rivera Ltd,Sports,Rivera Ltd
REV_011627,ORDER_104645,PROD_00890,CUST_02230,0,At very.,Explain than tonight never century church. Strategy show peace letter.,2024-10-10,2,True,Sports,Berg-Hardy,Sports,Berg-Hardy
REV_011628,ORDER_112518,PROD_00316,CUST_01498,4,Man career start season.,Six black ground his together. Make card at prepare short.,2024-04-20,1,True,Fashion,"Greene, Reese And Hernandez",Fashion,"Greene, Reese And Hernandez"
REV_011630,ORDER_113943,PROD_00513,CUST_01887,4,Still former base.,Prove far often eight story compare. Here western many open trade amount under.,2024-09-20,1,True,Electronics,"Simmons, Clark And Dalton",Electronics,"Simmons, Clark And Dalton"
REV_011631,ORDER_107573,PROD_00296,CUST_03473,3,Soldier camera president.,Ready start fill sell which star. Among weight tonight space offer two. Congress police social policy never.,2025-06-19,3,True,Electronics,"Williams, Miller And Cervantes",Electronics,"Williams, Miller And Cervantes"
REV_011633,ORDER_100140,PROD_00673,CUST_04806,3,Certainly activity college practice.,Candidate low test finally throw. Beautiful maintain western carry.,2024-10-31,2,True,Beauty,Morgan-Khan,Beauty,Morgan-Khan
REV_011634,ORDER_111354,PROD_00653,CUST_01065,3,Talk ability new third.,No review text,2024-08-20,1,True,Sports,Lawrence Ltd,Sports,Lawrence Ltd
REV_011635,ORDER_118723,PROD_00831,CUST_02759,4,Successful live wind.,Yet must kid unit effect hair officer. Conference enjoy reach support first national. Research rate own management.,2024-10-06,2,False,Sports,Wright Group,Sports,Wright Group
REV_011636,ORDER_117168,PROD_00432,CUST_02432,3,Time analysis again Congress.,Pick show fear form point president information.,2025-10-27,1,True,Beauty,"Richardson, Thomas And Jones",Beauty,"Richardson, Thomas And Jones"
REV_011638,ORDER_114735,PROD_00884,CUST_00179,4,Military guy walk senior.,On economy foreign and wait. Serve myself keep even strategy any. Find answer guy now.,2025-11-05,2,True,Sports,Rivera Ltd,Sports,Rivera Ltd
REV_011639,ORDER_101656,PROD_00022,CUST_00063,4,Book cell set town.,Success present your security son.,2025-10-03,3,True,Fashion,Winters-Salinas,Fashion,Winters-Salinas
REV_011642,ORDER_118603,PROD_00651,CUST_00027,3,Reality always structure institution.,Wide break make religious. Woman fall population understand here above far. Side data red bed worry chair PM.,2024-10-23,2,True,Fashion,Stewart Ltd,Fashion,Stewart Ltd
REV_011643,ORDER_113756,PROD_00685,CUST_04855,4,Explain plan experience expert.,No review text,2024-04-03,2,True,Books,"King, Thomas And Gomez",Books,"King, Thomas And Gomez"
REV_011644,ORDER_117008,PROD_00714,CUST_04094,2,Near less loss successful deal.,Myself another foreign firm owner fill day. Civil natural hospital former. Determine affect consumer above. Arm of drop something treat friend.,2024-10-11,0,True,Electronics,"Williamson, Calhoun And Green",Electronics,"Williamson, Calhoun And Green"
REV_011646,ORDER_109456,PROD_00331,CUST_02537,4,Political of several.,Four oil leave someone woman. Blue cultural bring camera difficult treat. Beautiful along list why car. Wait Democrat event shoulder year better.,2024-10-25,2,True,Books,"Thompson, Castillo And Bolton",Books,"Thompson, Castillo And Bolton"
REV_011647,ORDER_102771,PROD_00525,CUST_02423,2,Remember seem important six.,Music party process happen. Half somebody senior. Author hot home sell strategy.,2025-08-16,4,False,Electronics,"Lopez, Williams And Blanchard",Electronics,"Lopez, Williams And Blanchard"
REV_011648,ORDER_119028,PROD_00897,CUST_00929,4,See staff now.,Everything your arm walk election paper. Beautiful behind war detail so note. Former first animal.,2024-06-20,2,True,Books,Miles Inc,Books,Miles Inc
REV_011649,ORDER_107110,PROD_00743,CUST_04564,4,Full choice partner resource write.,Picture although administration myself focus material.,2025-11-03,5,True,Fashion,Merritt Plc,Fashion,Merritt Plc
REV_011651,ORDER_108324,PROD_00603,CUST_00995,4,Face fact agent.,Age bag bring style. Such ability industry reflect. Exist past impact strong art.,2024-01-01,3,True,Electronics,Rodriguez Inc,Electronics,Rodriguez Inc
REV_011652,ORDER_103774,PROD_00070,CUST_03073,4,Walk but project catch.,Company particularly himself stage student bill. Through every room trade sound. Bill character his score perform fine. Under computer scene may avoid.,2025-06-07,1,True,Electronics,Lewis Llc,Electronics,Lewis Llc
REV_011654,ORDER_119731,PROD_00088,CUST_01762,4,Act number manage.,Onto next push as. Young white technology industry report. Week civil early score continue per score. Picture cost believe hope between.,2023-12-28,2,True,Electronics,"Walton, Hooper And Rice",Electronics,"Walton, Hooper And Rice"
REV_011655,ORDER_113057,PROD_00883,CUST_02033,4,Why apply be produce perhaps.,Enough whose son agreement detail accept mind road. White understand by near radio. Indeed student candidate weight.,2024-12-30,3,True,Beauty,Salas-Vazquez,Beauty,Salas-Vazquez
REV_011656,ORDER_117109,PROD_00200,CUST_00627,4,Nice control soon west.,Only six kitchen trip. Hit give miss family. Black its operation.,2025-10-16,0,True,Sports,Smith And Sons,Sports,Smith And Sons
REV_011657,ORDER_113921,PROD_00089,CUST_03368,4,A protect despite box different.,More garden factor woman almost movement society senior. Citizen focus up now. Radio most between word.,2024-04-15,3,False,Home & Kitchen,"Trujillo, Hill And Sanchez",Home & Kitchen,"Trujillo, Hill And Sanchez"
REV_011658,ORDER_114092,PROD_00841,CUST_00594,3,Window from.,Choice card recent step watch. Result start little. Force source research poor. Rich difficult point serve.,2023-11-02,4,True,Books,"Holt, Ward And Bond",Books,"Holt, Ward And Bond"
REV_011659,ORDER_100016,PROD_00083,CUST_00024,3,Between not media.,Window forget western executive want care. Respond color arrive identify while. Who tend peace exactly.,2025-04-27,2,True,Electronics,"Yang, Parsons And Carter",Electronics,"Yang, Parsons And Carter"
REV_011660,ORDER_116375,PROD_00430,CUST_04141,3,Win dog finish.,Admit whom poor so evening scientist yes. Beat indeed relationship kid nor care wish. Practice side right book Democrat charge. Camera think before.,2025-03-18,1,True,Home & Kitchen,Lee-Santos,Home & Kitchen,Lee-Santos
REV_011661,ORDER_105243,PROD_00997,CUST_01816,4,Professor fear business perhaps.,Rate education tonight imagine. Food five avoid himself pass site. Also safe his run partner thus.,2024-02-29,3,False,Home & Kitchen,"Martinez, Daniels And Rios",Home & Kitchen,"Martinez, Daniels And Rios"
REV_011663,ORDER_111092,PROD_00093,CUST_03304,4,First occur.,Full site find safe each yourself attention. Lay long mean season.,2025-07-03,2,False,Home & Kitchen,"Waters, Vargas And Benton",Home & Kitchen,"Waters, Vargas And Benton"
REV_011664,ORDER_108403,PROD_00368,CUST_02430,4,North director tonight most.,Man national either three street talk. Respond across effect threat factor evidence state. During she him capital billion ball.,2025-06-30,1,True,Books,Adkins And Sons,Books,Adkins And Sons
