log_id,customer_id,session_id,timestamp,action,page,product_id,duration_seconds,ip_address,user_agent
80979,CUST_02545,SESS_8257,2025-09-16 00:55:34.500538,add_to_cart,category,PROD_00196,81,55.103.168.72,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.0)
80980,CUST_00191,SESS_7278,2025-11-01 10:46:02.425395,add_to_cart,account,PROD_00597,41,155.201.81.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/15.8z6486.0 Mobile/46L623 Safari/535.2"
80981,CUST_04927,SESS_6944,2025-10-01 10:58:48.138355,purchase,category,,13,203.50.231.21,"Mozilla/5.0 (Linux; Android 14) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.853.0 Safari/535.2"
80982,,SESS_3885,2025-09-25 07:23:25.824676,page_view,cart,,47,152.193.126.111,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/13.3z0761.0 Mobile/85R630 Safari/536.1"
80983,CUST_03171,SESS_8457,2025-09-15 06:10:10.480932,login,products,PROD_00847,73,21.157.212.47,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/13.3j6249.0 Mobile/20U753 Safari/532.0"
80984,CUST_04608,SESS_4900,2025-09-26 23:52:10.047746,add_to_cart,cart,,-1,42.130.216.211,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.22.1 (KHTML, like Gecko) Version/5.1 Safari/532.22.1"
80985,CUST_00159,SESS_5599,2025-10-24 20:59:07.685138,search,products,,9,219.95.106.65,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0)
80986,CUST_04538,SESS_7880,2025-11-09 15:04:04.896625,remove_from_cart,account,PROD_00651,2,155.43.94.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/16.0.844.0 Mobile/02P239 Safari/533.0"
80987,CUST_04244,SESS_8078,2025-10-12 10:30:32.551165,product_view,account,,7,69.188.91.112,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/29.0.823.0 Safari/531.1"
80988,CUST_01128,SESS_1849,2026-09-30 01:40:18.937961,page_view,cart,PROD_00037,19,91.219.46.148,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.3.1 (KHTML, like Gecko) Version/5.0.1 Safari/532.3.1"
80989,CUST_03027,SESS_5194,2025-11-02 14:49:27.777959,remove_from_cart,products,PROD_00941,1,128.239.198.176,Opera/8.40.(X11; Linux x86_64; lzh-TW) Presto/2.9.188 Version/10.00
80990,CUST_00789,SESS_1635,2025-09-21 11:51:22.738044,logout,product_detail,,45,202.12.221.110,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5; rv:1.9.3.20) Gecko/9732-12-25 13:09:10.226959 Firefox/3.6.3
80991,CUST_00937,SESS_3441,2025-09-13 15:42:53.990872,remove_from_cart,checkout,,5,9.123.180.57,Opera/9.48.(X11; Linux x86_64; gu-IN) Presto/2.9.176 Version/10.00
80992,CUST_02026,SESS_8360,2025-09-24 13:17:48.090014,page_view,checkout,PROD_00520,88,82.125.177.81,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/49.0.872.0 Mobile/40P525 Safari/536.1"
80993,CUST_01287,SESS_2555,2025-09-25 20:05:16.675427,logout,checkout,PROD_00226,8,145.139.40.186,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1)
80994,CUST_04843,SESS_3751,2025-09-17 06:14:07.751654,logout,products,,22,207.56.18.8,Opera/9.24.(Windows 98; Win 9x 4.90; sr-ME) Presto/2.9.184 Version/11.00
80995,CUST_03573,SESS_2242,2025-09-16 10:50:18.817141,login,products,PROD_00380,4,23.6.73.1,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0)
80996,CUST_01236,SESS_4501,2025-08-31 13:19:40.220240,search,cart,,-1,143.90.219.51,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; cv-RU) AppleWebKit/535.23.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.23.1"
80997,CUST_04637,SESS_3174,2025-08-19 21:40:31.958693,purchase,product_detail,,14,180.194.38.22,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3 rv:4.0; lo-LA) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.28.1"
80998,CUST_00651,SESS_2087,2025-08-22 19:14:15.857685,page_view,category,,36,20.169.33.189,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.2.5 (KHTML, like Gecko) Version/4.0 Safari/531.2.5"
80999,CUST_02319,SESS_7402,2025-11-08 11:27:34.622036,search,product_detail,,1,215.199.25.152,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/55.0.823.0 Safari/533.1"
81000,CUST_02726,SESS_7912,2025-10-15 05:50:40.929687,logout,cart,PROD_00374,12,52.193.109.125,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1)
81001,CUST_01821,SESS_4252,2025-09-24 22:48:41.216489,logout,products,,11,91.60.146.205,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/44.0.880.0 Safari/535.2"
81002,CUST_01262,SESS_7968,2025-10-04 09:03:27.281239,product_view,cart,,16,139.2.236.118,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9 rv:3.0; lv-LV) AppleWebKit/535.3.5 (KHTML, like Gecko) Version/5.0.4 Safari/535.3.5"
81003,CUST_03057,SESS_6301,2025-09-25 14:43:55.106020,page_view,cart,,18,99.9.192.197,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nso-ZA) AppleWebKit/534.44.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.44.4"
81004,CUST_02398,SESS_8802,2025-10-19 07:52:26.651665,add_to_cart,category,PROD_00346,35,165.88.249.38,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/59.0.813.0 Safari/531.2"
81005,CUST_02352,SESS_4240,2025-09-12 12:12:27.623004,add_to_cart,product_detail,,21,159.42.148.243,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9 rv:2.0; mai-IN) AppleWebKit/531.26.5 (KHTML, like Gecko) Version/4.0.5 Safari/531.26.5"
81006,CUST_00851,SESS_1212,2025-08-29 14:22:09.264202,remove_from_cart,cart,,21,216.46.253.105,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0)
81007,CUST_04521,SESS_6644,2026-09-16 07:28:01.804270,page_view,home,PROD_00976,71,32.213.171.237,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/15.1v0152.0 Mobile/08K219 Safari/536.2"
81008,,SESS_3301,2025-10-29 13:15:17.414340,product_view,products,PROD_00864,33,107.64.31.239,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; byn-ER) AppleWebKit/532.44.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.44.5"
81009,CUST_02046,SESS_2404,2025-11-05 14:14:07.637617,remove_from_cart,cart,,9,163.27.24.189,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.1)
81010,CUST_00326,SESS_1589,2025-08-20 15:31:28.199868,purchase,products,,45,126.86.117.109,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:4.0; cv-RU) AppleWebKit/532.37.5 (KHTML, like Gecko) Version/4.0.1 Safari/532.37.5"
81011,CUST_03401,SESS_1500,2025-09-03 03:08:18.087437,search,category,,83,207.78.7.51,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1)
81012,CUST_02895,SESS_8678,2025-11-12 08:57:11.654163,logout,product_detail,,9,68.70.166.62,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.28.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.28.2"
81013,CUST_03890,SESS_8164,2025-10-25 07:37:21.609741,add_to_cart,home,,9,54.82.198.95,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.1)
81014,CUST_04852,SESS_1620,2025-08-19 23:19:50.073910,logout,account,PROD_00050,12,143.74.23.251,Opera/9.78.(Windows NT 5.1; bho-IN) Presto/2.9.168 Version/10.00
81015,CUST_02297,SESS_2287,2025-10-24 22:39:00.703115,logout,cart,PROD_00380,14,52.153.150.102,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/46.0.808.0 Mobile/39G759 Safari/531.2"
81016,CUST_00254,SESS_8340,2025-11-01 14:45:18.259040,product_view,checkout,,25,219.21.68.103,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0)
81017,CUST_02066,SESS_9319,2025-11-01 05:19:47.639847,remove_from_cart,account,PROD_00006,28,57.169.214.43,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0)
81018,CUST_04042,SESS_6965,2025-09-25 19:35:07.737874,page_view,product_detail,PROD_00172,33,35.247.27.60,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.29.1 (KHTML, like Gecko) Version/4.0 Safari/531.29.1"
81019,CUST_04783,SESS_4533,2025-10-09 18:06:28.950358,remove_from_cart,product_detail,,13,146.232.126.141,Opera/9.94.(X11; Linux x86_64; zh-CN) Presto/2.9.163 Version/11.00
81020,CUST_02976,SESS_8480,2025-10-26 04:10:52.584831,add_to_cart,products,,43,43.234.129.141,Opera/9.32.(X11; Linux i686; ne-NP) Presto/2.9.181 Version/10.00
81021,CUST_03531,SESS_6873,2025-10-29 23:28:00.047298,page_view,product_detail,PROD_00158,35,100.216.171.218,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/39.0.869.0 Safari/534.2"
81022,CUST_02848,SESS_9220,2026-08-23 17:00:04.930144,purchase,cart,PROD_00241,13,94.29.251.181,Opera/8.10.(Windows CE; cs-CZ) Presto/2.9.190 Version/11.00
81023,CUST_00905,SESS_6946,2025-10-26 14:53:28.215105,add_to_cart,category,,15,111.161.114.242,Mozilla/5.0 (Windows NT 6.2; te-IN; rv:1.9.1.20) Gecko/3948-11-18 13:31:52.823593 Firefox/3.8
81024,CUST_00966,SESS_8119,2026-10-27 18:05:27.274880,login,cart,,4,137.24.228.254,Opera/9.13.(Windows NT 6.0; eu-FR) Presto/2.9.162 Version/10.00
81025,CUST_04027,SESS_9972,2025-08-20 04:23:06.176516,logout,product_detail,,14,179.32.136.84,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0)
81026,CUST_02584,SESS_7564,2025-08-15 06:38:01.192715,remove_from_cart,category,,22,81.195.101.193,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)
81027,CUST_03428,SESS_8485,2025-11-08 03:00:48.612835,page_view,products,PROD_00016,5,219.60.51.245,Mozilla/5.0 (Windows 95; iu-CA; rv:1.9.1.20) Gecko/2517-07-19 14:36:47.069336 Firefox/3.6.11
81028,CUST_03145,SESS_4971,2025-08-26 01:21:17.358949,page_view,home,,-1,145.17.254.96,Opera/8.76.(Windows NT 6.1; szl-PL) Presto/2.9.180 Version/10.00
81029,CUST_01061,SESS_1981,2025-10-10 05:11:00.830629,remove_from_cart,category,,3,166.36.173.84,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2; rv:1.9.4.20) Gecko/2608-05-18 16:39:54.602177 Firefox/3.8
81030,CUST_03484,SESS_8170,2026-09-10 16:21:43.236135,login,products,,65,7.140.253.190,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mai-IN) AppleWebKit/535.12.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.12.2"
81031,CUST_01731,SESS_3803,2025-11-12 06:28:27.701808,page_view,checkout,,5,10.33.135.232,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/43.0.853.0 Safari/535.2"
81032,,SESS_2778,2025-09-23 14:13:45.518656,search,cart,,4,147.155.28.239,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; niu-NZ) AppleWebKit/534.26.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.26.6"
81033,CUST_01513,SESS_9059,2025-08-31 12:15:13.531128,product_view,cart,PROD_00347,10,65.144.205.116,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1)
81034,CUST_03570,SESS_2493,2025-11-04 19:43:47.082569,remove_from_cart,product_detail,PROD_00635,49,84.234.118.58,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/29.0.882.0 Safari/534.1"
81035,CUST_04855,SESS_8125,2025-11-01 17:38:19.029083,add_to_cart,category,,12,204.179.147.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/13.5r2012.0 Mobile/32A653 Safari/531.1"
81036,CUST_02353,SESS_5922,2025-09-09 00:20:45.577982,logout,home,,44,181.168.238.68,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/3584-12-28 14:34:31.093361 Firefox/3.8
81037,CUST_03340,SESS_3927,2025-09-30 19:05:28.958346,remove_from_cart,category,,4,75.183.170.234,"Mozilla/5.0 (Windows CE) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/21.0.850.0 Safari/533.0"
81038,,SESS_8993,2025-10-09 00:08:48.621409,page_view,products,PROD_00406,12,105.168.165.62,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1 rv:3.0; ber-DZ) AppleWebKit/531.43.1 (KHTML, like Gecko) Version/5.0.4 Safari/531.43.1"
81039,CUST_04910,SESS_4148,2026-11-11 10:42:00.708434,purchase,products,,47,156.169.213.206,Opera/8.34.(Windows NT 5.2; si-LK) Presto/2.9.182 Version/12.00
81040,CUST_04270,SESS_3644,2025-09-15 16:42:35.421375,purchase,product_detail,PROD_00775,10,109.162.63.171,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/22.0.889.0 Safari/531.2"
81041,CUST_04350,SESS_4122,2025-08-24 07:21:00.514227,logout,product_detail,,6,104.121.250.203,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/43.0.853.0 Safari/531.2"
81042,CUST_04262,SESS_7767,2025-11-05 06:48:44.138076,purchase,cart,,15,3.88.21.218,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/37.0.827.0 Safari/534.2"
81043,,SESS_5970,2025-08-30 15:46:42.763519,page_view,account,,81,43.254.179.201,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/30.0.812.0 Mobile/14Q010 Safari/535.1"
81044,CUST_03111,SESS_3503,2025-09-24 02:38:22.765625,login,account,,1,210.136.160.154,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.40.4 (KHTML, like Gecko) Version/5.0.4 Safari/533.40.4"
81045,CUST_03329,SESS_9986,2025-10-07 08:35:57.122208,remove_from_cart,cart,,14,162.70.20.151,Mozilla/5.0 (Windows 98; ve-ZA; rv:1.9.1.20) Gecko/6215-04-04 13:59:31.675888 Firefox/4.0
81046,CUST_02693,SESS_8745,2025-10-24 11:19:41.812127,page_view,checkout,PROD_00435,27,159.237.225.234,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0)
81047,CUST_02464,SESS_5012,2025-09-01 12:07:58.388725,login,checkout,PROD_00819,10,167.195.79.231,Opera/8.53.(Windows NT 4.0; ts-ZA) Presto/2.9.160 Version/11.00
81048,CUST_04456,SESS_6532,2025-09-08 03:36:51.342767,login,home,,33,19.66.213.134,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.863.0 Safari/534.0"
81049,CUST_00405,SESS_2141,2025-11-09 07:15:34.872324,login,account,PROD_00186,118,115.254.111.233,Opera/9.97.(Windows CE; st-ZA) Presto/2.9.189 Version/12.00
81050,CUST_02843,SESS_9860,2025-09-04 20:42:00.500182,purchase,home,,18,174.152.182.157,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/40.0.850.0 Mobile/01M209 Safari/534.0"
81051,CUST_03192,SESS_6510,2026-11-07 16:10:24.382903,purchase,category,,118,77.25.187.171,Opera/8.23.(X11; Linux i686; tig-ER) Presto/2.9.168 Version/11.00
81052,CUST_00396,SESS_1343,2025-09-12 10:53:19.399676,login,account,,44,46.49.52.222,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0)
81053,CUST_00661,SESS_8034,2025-09-02 04:55:40.852394,product_view,checkout,PROD_00831,23,86.99.183.163,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/23.0.847.0 Safari/532.1"
81054,CUST_00480,SESS_3911,2025-10-29 06:54:30.673272,page_view,checkout,PROD_00760,2,133.124.130.227,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/35.0.877.0 Safari/534.1"
81055,CUST_02319,SESS_5135,2025-09-25 15:19:13.365500,add_to_cart,checkout,PROD_00755,13,63.183.141.104,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1)
81056,CUST_03545,SESS_6913,2025-08-17 08:27:31.407865,remove_from_cart,account,,3,132.73.111.150,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0)
81057,CUST_04869,SESS_5844,2025-09-29 06:42:55.251852,add_to_cart,cart,PROD_00836,16,8.168.211.35,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7094-06-11 21:01:08.800690 Firefox/3.8
81058,CUST_03045,SESS_8777,2025-10-29 03:00:03.365170,logout,products,,5,112.110.235.59,Mozilla/5.0 (Android 3.2; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0
81059,CUST_04790,SESS_4827,2025-10-29 07:14:04.243490,login,cart,PROD_00985,56,169.142.237.104,Opera/8.26.(X11; Linux x86_64; fur-IT) Presto/2.9.180 Version/11.00
81060,CUST_03178,SESS_9549,2025-10-23 08:33:08.240224,logout,product_detail,,40,162.150.94.125,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0)
81061,CUST_02873,SESS_4736,2025-08-26 04:30:21.320074,purchase,home,,19,31.97.145.170,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/49.0.822.0 Safari/535.1"
81062,CUST_04974,SESS_7807,2025-11-09 16:13:14.353603,logout,checkout,PROD_00953,34,126.219.176.115,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.1)
81063,CUST_00803,SESS_5509,2025-08-30 21:31:04.362746,purchase,account,,31,10.148.150.111,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1)
81064,CUST_00156,SESS_3980,2025-10-05 16:51:13.320808,product_view,checkout,PROD_00352,14,70.226.19.40,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5927-04-30 03:24:55.120911 Firefox/3.8
81065,CUST_03793,SESS_9647,2025-09-27 22:32:48.416546,login,home,PROD_00791,12,25.14.199.67,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; nb-NO) AppleWebKit/531.46.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.46.1"
81066,CUST_02156,SESS_8373,2025-11-04 16:27:42.697299,page_view,account,,38,160.1.174.22,Opera/8.31.(X11; Linux i686; bg-BG) Presto/2.9.170 Version/12.00
81067,CUST_03759,SESS_6328,2025-09-06 18:05:54.689474,login,products,PROD_00380,19,193.25.126.188,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7; rv:1.9.5.20) Gecko/7393-08-22 14:00:29.663727 Firefox/3.6.6
81068,CUST_04039,SESS_1949,2025-09-04 05:47:22.623741,remove_from_cart,account,PROD_00085,4,164.103.140.49,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.1)
81069,CUST_02779,SESS_5537,2025-09-01 08:35:49.992176,search,products,PROD_00923,5,141.130.106.61,Opera/9.75.(X11; Linux x86_64; nan-TW) Presto/2.9.179 Version/10.00
81070,CUST_01823,SESS_7205,2025-11-11 06:57:33.964269,remove_from_cart,category,,62,176.117.153.22,Opera/8.83.(X11; Linux i686; nso-ZA) Presto/2.9.164 Version/10.00
81071,CUST_03692,SESS_2926,2025-09-14 22:54:32.315360,product_view,category,,44,161.42.192.43,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/45.0.831.0 Safari/535.2"
81072,CUST_03000,SESS_8226,2025-08-25 14:07:58.689646,add_to_cart,product_detail,PROD_00513,5,49.247.116.148,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/59.0.818.0 Safari/531.0"
81073,CUST_02054,SESS_5298,2025-10-10 11:17:15.762567,purchase,home,PROD_00909,28,200.13.199.165,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; cmn-TW) AppleWebKit/534.45.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.45.1"
81074,CUST_01617,SESS_5195,2026-09-30 03:07:27.193625,product_view,category,PROD_00388,9,130.106.190.111,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mi-NZ) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.43.6"
81075,CUST_03405,SESS_7208,2025-10-31 12:05:33.024022,page_view,category,PROD_00763,15,214.244.2.193,Mozilla/5.0 (Windows NT 5.0; ja-JP; rv:1.9.1.20) Gecko/4319-09-15 21:57:36.770065 Firefox/14.0
81076,CUST_02600,SESS_8126,2025-08-16 18:18:35.929747,remove_from_cart,products,,2,163.26.174.14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5 rv:4.0; br-FR) AppleWebKit/534.29.5 (KHTML, like Gecko) Version/5.0 Safari/534.29.5"
81077,CUST_02195,SESS_2065,2025-11-12 16:09:36.283936,add_to_cart,products,,15,31.31.255.186,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9252-02-20 07:59:01.064331 Firefox/3.8
81078,CUST_01240,SESS_4807,2025-10-23 17:46:28.064268,purchase,category,,2,12.225.136.188,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.850.0 Safari/531.1"
81079,CUST_03545,SESS_7140,2025-10-16 13:43:25.498858,product_view,cart,PROD_00238,14,114.150.33.149,Opera/9.86.(X11; Linux i686; iw-IL) Presto/2.9.189 Version/10.00
81080,CUST_03348,SESS_7246,2025-09-03 18:26:39.766707,remove_from_cart,product_detail,PROD_00626,9,25.61.250.118,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; yo-NG) AppleWebKit/535.40.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.40.3"
81081,CUST_03210,SESS_3766,2025-10-20 08:51:20.325142,page_view,account,,17,8.48.44.78,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7 rv:6.0; hr-HR) AppleWebKit/531.43.5 (KHTML, like Gecko) Version/4.0 Safari/531.43.5"
81082,CUST_02252,SESS_7987,2025-08-26 16:16:17.725910,purchase,category,,22,70.152.192.164,Mozilla/5.0 (Windows NT 11.0; pt-PT; rv:1.9.1.20) Gecko/6126-03-17 16:11:37.084000 Firefox/3.6.10
81083,CUST_01809,SESS_2616,2025-11-09 00:29:19.943738,logout,account,,5,130.56.80.166,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/31.0.801.0 Safari/534.1"
81084,CUST_00990,SESS_6512,2025-08-22 20:44:18.425806,product_view,cart,PROD_00411,32,169.183.74.6,Opera/8.99.(Windows NT 5.01; am-ET) Presto/2.9.164 Version/10.00
81085,CUST_02099,SESS_8611,2025-11-05 05:15:42.023746,product_view,product_detail,,1,115.9.149.22,Opera/9.90.(X11; Linux i686; szl-PL) Presto/2.9.178 Version/12.00
81086,CUST_04046,SESS_8253,2025-09-22 18:42:50.754460,logout,category,PROD_00660,10,20.100.33.218,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; et-EE) AppleWebKit/535.44.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.44.4"
81087,CUST_00035,SESS_3101,2025-08-25 03:43:13.559650,remove_from_cart,home,,52,183.128.172.222,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0)
81088,CUST_02711,SESS_3652,2025-09-23 05:18:42.537637,page_view,home,PROD_00123,87,129.131.213.123,Opera/8.80.(X11; Linux x86_64; az-AZ) Presto/2.9.188 Version/11.00
81089,CUST_03119,SESS_2148,2025-10-20 10:58:26.716103,login,checkout,PROD_00938,8,60.197.73.115,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/14.8y5555.0 Mobile/09X104 Safari/533.2"
81090,CUST_03930,SESS_5961,2025-10-29 12:50:51.674232,purchase,products,PROD_00700,19,55.125.200.232,Mozilla/5.0 (Windows NT 4.0; tg-TJ; rv:1.9.1.20) Gecko/5537-04-07 23:39:49.479996 Firefox/12.0
81091,CUST_04502,SESS_1699,2025-09-28 14:10:14.047242,product_view,category,,6,98.143.9.57,Mozilla/5.0 (Windows NT 5.2; mi-NZ; rv:1.9.1.20) Gecko/6466-07-06 18:26:27.452301 Firefox/3.6.1
81092,CUST_03671,SESS_7650,2025-08-16 00:46:34.841500,product_view,account,,6,175.141.181.212,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0)
81093,CUST_03651,SESS_7532,2025-09-29 10:23:38.047740,remove_from_cart,checkout,,22,197.206.20.28,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.1)
81094,CUST_01843,SESS_3963,2025-10-07 04:07:27.208927,product_view,checkout,PROD_00677,25,206.74.116.255,Opera/9.99.(X11; Linux x86_64; mhr-RU) Presto/2.9.177 Version/12.00
81095,CUST_04387,SESS_3584,2025-09-10 11:48:16.616685,purchase,cart,,44,163.184.0.81,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.0)
