order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand
38534,ORDER_100231,PROD_00796,2,331.98,0.0,331.98,663.96,Sports,Alexander and Sons
38535,ORDER_106207,PROD_00505,1,951.91,0.0,951.91,951.91,Fashion,"Farrell, Williams and Rodriguez"
38536,ORDER_102436,PROD_00462,1,245.03,0.0,245.03,245.03,Fashion,"Mejia, Scott and Ballard"
38537,ORDER_117515,PROD_00465,3,1351.02,0.0,1351.02,4053.06,Electronics,"Vance, Brock and Walker"
38538,ORDER_118382,PROD_00573,1,626.71,0.0,626.71,626.71,Electronics,Harris PLC
38539,ORDER_108830,PROD_00277,1,174.01,0.0,174.01,174.01,Electronics,King-Boyd
38540,ORDER_111516,PROD_00069,1,350.12,0.0,350.12,350.12,Sports,Johnson-Mcmillan
38541,ORDER_116689,PROD_00817,1,981.04,0.0,981.04,981.04,Books,Graham-Woods
38542,ORDER_100869,PROD_00207,1,307.26,0.14,264.24,264.24,Electronics,"Garcia, Thompson and Abbott"
38543,ORDER_119843,PROD_00698,1,167.69,0.0,167.69,167.69,Home & Kitchen,"Moreno, Edwards and Sanford"
38544,ORDER_105206,PROD_00508,1,740.36,0.0,740.36,740.36,Electronics,
38545,ORDER_106472,PROD_00736,2,178.69,0.0,178.69,357.38,Electronics,Lawson Group
38546,ORDER_118126,PROD_00848,4,820.76,0.0,820.76,3283.04,Beauty,"Jordan, Bennett and Davis"
38547,ORDER_113191,PROD_00223,2,764.74,0.0,764.74,1529.48,Books,"Hernandez, Sanchez and Williams"
38548,ORDER_116228,PROD_00050,2,117.82,0.0,117.82,235.64,Electronics,Delgado and Sons
38549,ORDER_112892,PROD_00865,0,322.88,0.0,322.88,645.76,Beauty,
38550,ORDER_100227,PROD_00714,3,380.23,0.0,380.23,1140.69,Electronics,"Williamson, Calhoun and Green"
38551,ORDER_103970,PROD_00510,3,360.91,0.0,360.91,1082.73,Electronics,"Morris, Marshall and Morgan"
38552,ORDER_101665,PROD_00629,1,1254.66,0.0,1254.66,1254.66,Books,Ford-Garcia
38553,ORDER_106668,PROD_00226,5,586.84,0.0,586.84,2934.2,Fashion,
38554,ORDER_INVALID,PROD_00195,1,162.57,0.0,162.57,162.57,Home & Kitchen,"Torres, Simmons and Tapia"
38555,ORDER_109493,PROD_00317,1,48.38,0.0,48.38,48.38,Electronics,"Sullivan, Rojas and Anderson"
38556,ORDER_111143,PROD_00601,1,223.41,0.0,223.41,223.41,SPORTS,Mueller LLC
38557,ORDER_116611,PROD_00118,1,560.18,0.0,560.18,560.18,Books,peters and sons
38558,ORDER_109898,PROD_00832,1,1297.25,0.0,1297.25,1297.25,Fashion,
38559,ORDER_102029,PROD_00501,1,920.37,0.0,920.37,920.37,Electronics,Gould-Guerrero
38560,ORDER_109009,PROD_00508,1,740.36,0.0,740.36,740.36,Electronics,
38561,ORDER_105341,PROD_00731,2,224.85,0.0,224.85,449.7,BOOKS,"Yu, Campbell and Ibarra"
38562,ORDER_106291,PROD_00806,1,992.54,0.0,992.54,992.54,Books,Mejia PLC
38563,ORDER_103042,PROD_00241,1,450.47,0.0,450.47,450.47,Fashion,Mathis-Jacobs
38564,ORDER_119477,PROD_00745,1,1147.96,0.21,906.89,906.89,Beauty,Nguyen-Williams
38565,ORDER_117338,PROD_00505,1,951.91,0.0,951.91,951.91,Fashion,"Farrell, Williams and Rodriguez"
38566,ORDER_110096,PROD_00177,1,111.82,0.0,111.82,111.82,Fashion,Drake Inc
38567,ORDER_112113,PROD_00395,2,476.33,0.0,476.33,952.66,Sports,"Contreras, Rodriguez and Campbell"
38568,ORDER_115283,PROD_00243,0,96.18,0.0,96.18,192.36,Sports,Kim Group
38569,ORDER_113946,PROD_00707,2,307.22,0.0,307.22,614.44,ELECTRONICS,Jordan LLC
38570,ORDER_110627,PROD_00919,1,1003.06,0.0,1003.06,1003.06,Sports,"Carrillo, Valencia and Anderson"
38571,ORDER_117424,PROD_00810,3,287.24,0.25,215.43,646.29,Beauty,Allen Group
38572,ORDER_108024,PROD_00666,1,169.81,0.0,169.81,169.81,Beauty,"Bartlett, Moreno and Brown"
38573,ORDER_112717,PROD_00368,4,1115.45,0.0,1115.45,4461.8,Books,Adkins and Sons
38574,ORDER_117751,PROD_00930,3,1060.71,0.0,1060.71,3182.13,Books,Lewis-Jackson
38575,ORDER_101467,PROD_00434,1,182.68,0.0,182.68,182.68,Books,Holmes-Lynch
38576,ORDER_114603,PROD_00887,4,138.59,0.0,138.59,554.36,Electronics,Atkins and Sons
38577,ORDER_107042,PROD_00716,1,994.14,0.24,755.55,755.55,Beauty,Duke-Mcdonald
38578,ORDER_115592,PROD_00063,1,7.86,0.0,7.86,7.86,Home & Kitchen,"Casey, Scott and Medina"
38579,ORDER_100734,PROD_00974,1,201.25,0.0,201.25,201.25,Beauty,Simon Group
38580,ORDER_111160,PROD_00625,1,539.36,0.0,539.36,539.36,Books,Hubbard Inc
38581,ORDER_113788,PROD_00083,1,645.29,0.0,645.29,645.29,Electronics,"Yang, Parsons and Carter"
38582,ORDER_103178,PROD_00271,1,907.48,0.0,907.48,907.48,Home & Kitchen,"Lopez, Carpenter and Cruz"
38583,ORDER_119243,PROD_00386,1,197.84,0.0,197.84,197.84,Fashion,"Higgins, Pearson and Sullivan"
38584,ORDER_102338,PROD_00649,2,623.47,0.0,623.47,1246.94,Sports,"Bradshaw, Medina and Moran"
38585,ORDER_100624,PROD_00656,1,119.05,0.0,119.05,119.05,Beauty,Young-Smith
38586,ORDER_117851,PROD_00568,1,403.95,0.0,403.95,403.95,Sports,Smith-Taylor
38587,ORDER_115021,PROD_00631,5,354.77,0.0,354.77,1773.85,Fashion,Hall-Terrell
38588,ORDER_113004,PROD_00765,1,318.36,0.0,318.36,318.36,Electronics,"Buckley, Stewart and Carney"
38589,ORDER_100458,PROD_00666,2,169.81,0.0,169.81,339.62,Beauty,"Bartlett, Moreno and Brown"
38590,ORDER_113276,PROD_00027,2,1445.61,0.06,1358.87,2717.75,Fashion,anderson-gilmore
38591,ORDER_119320,PROD_00299,1,478.58,0.0,478.58,478.58,Electronics,Barrett-Thornton
38592,ORDER_110556,PROD_00962,4,1432.98,0.0,1432.98,5731.92,Beauty,Lutz LLC
38593,ORDER_105201,PROD_00694,3,0.0,0.0,0.0,0.0,Books,"Lee, Hull and Howard"
38594,ORDER_116295,PROD_00751,1,490.45,0.0,490.45,490.45,Electronics,"Jones, Alexander and Manning"
38595,ORDER_108558,PROD_00599,3,757.34,0.0,757.34,2272.02,Books,White Group
38596,ORDER_101374,PROD_00408,2,888.69,0.0,888.69,1777.38,Sports,Arnold Ltd
38597,ORDER_119412,PROD_INVALID,4,425.03,0.0,425.03,1700.12,Home & Kitchen,
38598,ORDER_103862,PROD_00760,1,395.31,0.25,296.48,296.48,Sports,Cowan-Cummings
38599,ORDER_102012,PROD_00836,1,68.77,0.0,68.77,68.77,Beauty,Serrano-Melton
38600,ORDER_108172,PROD_00919,1,1003.06,0.0,1003.06,1003.06,Sports,"Carrillo, Valencia and Anderson"
38601,ORDER_105507,PROD_00646,1,381.42,0.0,381.42,381.42,Books,Jones Ltd
38602,ORDER_112804,PROD_00394,1,288.33,0.0,288.33,288.33,Fashion,Garner-Morales
38603,ORDER_113735,PROD_00268,1,191.73,0.0,191.73,191.73,Beauty,Williams-Stafford
38604,ORDER_104503,PROD_00439,1,265.76,0.0,265.76,265.76,Books,Vincent-Wiley
38605,ORDER_112313,PROD_00981,1,1255.37,0.0,1255.37,1255.37,FASHION,Ayala-Bonilla
38606,ORDER_106593,PROD_00937,1,626.95,0.0,626.95,626.95,Home & Kitchen,Coleman LLC
38607,ORDER_109849,PROD_00051,2,1002.48,0.22,781.93,1563.87,Beauty,Rubio Group
38608,ORDER_106022,PROD_00173,3,916.45,0.0,916.45,2749.35,Fashion,Lewis Inc
38609,ORDER_104708,PROD_00073,3,231.89,0.0,231.89,695.67,Electronics,Hernandez-Harper
38610,ORDER_110153,PROD_00139,3,322.45,0.0,322.45,967.35,Beauty,
38611,ORDER_110452,PROD_00435,1,185.69,0.28,133.7,133.7,Sports,Goodman LLC
38612,ORDER_103743,PROD_00774,1,489.15,0.0,489.15,489.15,Beauty,Webb-Reeves
38613,ORDER_105899,PROD_00838,1,457.08,0.27,333.67,333.67,Sports,Graham Group
38614,ORDER_101209,PROD_00989,2,160.5,0.0,160.5,321.0,Beauty,"Diaz, Jenkins and Gentry"
38615,ORDER_117290,PROD_00062,1,514.64,0.0,514.64,514.64,Books,Parrish Ltd
38616,ORDER_119174,PROD_00498,1,645.1,0.0,645.1,645.1,Books,"Roberts, Lopez and Jordan"
38617,ORDER_109685,PROD_00662,1,663.22,0.0,663.22,663.22,Home & Kitchen,
38618,ORDER_116166,PROD_00952,1,187.75,0.0,187.75,187.75,BEAUTY,Nelson-Jackson
38619,ORDER_101768,PROD_00962,2,1432.98,0.0,1432.98,2865.96,Beauty,Lutz LLC
38620,ORDER_110531,PROD_00969,2,495.36,0.0,495.36,990.72,Sports,Stewart-Barnett
38621,ORDER_104998,PROD_00393,1,307.75,0.0,307.75,307.75,Home & Kitchen,Newton-Reilly
38622,ORDER_104182,PROD_00933,1,615.38,0.22,480.0,480.0,Fashion,"Snyder, Walker and Mcguire"
38623,ORDER_101788,PROD_00094,2,199.91,0.0,199.91,399.82,Beauty,Sherman Inc
38624,ORDER_103886,PROD_00189,1,518.16,0.0,518.16,518.16,Electronics,"Ryan, Bowers and Day"
38625,ORDER_112872,PROD_00052,2,211.42,0.0,211.42,422.84,Sports,Wade Inc
38626,ORDER_115656,PROD_00381,1,1023.82,0.0,1023.82,1023.82,Books,"Ray, Campbell and Huynh"
38627,ORDER_109274,PROD_00962,1,1432.98,0.0,1432.98,1432.98,Beauty,Lutz LLC
38628,ORDER_101486,PROD_00880,1,218.7,0.0,218.7,218.7,Home & Kitchen,"Chambers, Robinson and Koch"
38629,ORDER_118264,PROD_00892,1,603.58,0.0,603.58,603.58,Sports,Odom-Walters
38630,ORDER_109791,PROD_00281,1,206.05,0.0,206.05,206.05,Electronics,
38631,ORDER_105141,PROD_00929,1,15.01,0.0,15.01,15.01,Books,Johns Ltd
38632,ORDER_101696,PROD_00243,1,96.18,0.0,96.18,96.18,Sports,Kim Group
38633,ORDER_111315,PROD_00623,3,145.97,0.0,145.97,437.91,Books,Mitchell-Day
38634,ORDER_106682,PROD_00877,1,712.36,0.0,712.36,712.36,Beauty,"Phillips, Hill and Blake"
38635,ORDER_106195,PROD_00694,1,0.0,0.0,0.0,0.0,Books,"Lee, Hull and Howard"
38636,ORDER_118382,PROD_00316,2,434.36,0.1,390.92,781.85,Fashion,"Greene, Reese and Hernandez"
38637,ORDER_110275,PROD_00609,2,588.32,0.0,588.32,1176.64,Beauty,"Dawson, Tanner and Mcdonald"
38638,ORDER_117067,PROD_00859,1,1131.91,0.0,1131.91,1131.91,Books,Harrison-Dalton
38639,ORDER_102743,PROD_00594,3,327.39,0.0,327.39,982.17,Fashion,Martinez-Smith
38640,ORDER_114003,PROD_00222,2,363.99,0.0,363.99,727.98,Beauty,Landry-Meyers
38641,ORDER_115894,PROD_00154,1,627.86,0.0,627.86,627.86,Sports,Arroyo Inc
38642,ORDER_119299,PROD_00451,2,1088.9,0.0,1088.9,2177.8,Books,"Martin, Edwards and Miller"
38643,ORDER_105938,PROD_00629,1,1254.66,0.1,1129.19,1129.19,Books,Ford-Garcia
38644,ORDER_105853,PROD_00297,4,216.62,0.06,203.62,814.49,Sports,
38645,ORDER_104679,PROD_00361,2,88.42,0.0,88.42,176.84,Sports,"Johnson, Stewart and Morgan"
38646,ORDER_105010,PROD_00426,2,792.52,0.0,792.52,1585.04,Sports,"Delgado, Morris and Rowland"
38647,ORDER_115335,PROD_00608,1,999.41,0.0,999.41,999.41,Beauty,newman and sons
38648,ORDER_108379,PROD_00661,0,1169.02,0.0,1169.02,1169.02,Beauty,Chen LLC
38649,ORDER_103761,PROD_00218,2,842.09,0.0,842.09,1684.18,Books,"Thornton, Wagner and Burch"
38650,ORDER_116688,PROD_00959,4,39.18,0.0,39.18,156.72,Sports,Copeland-Orozco
38651,ORDER_118712,PROD_00046,3,866.97,0.0,866.97,2600.91,Fashion,Rodriguez PLC
38652,ORDER_116926,PROD_00426,1,792.52,0.0,792.52,792.52,Sports,"Delgado, Morris and Rowland"
38653,ORDER_102597,PROD_00640,1,646.49,0.18,530.12,530.12,Fashion,
38654,ORDER_105095,PROD_00316,1,434.36,0.0,434.36,434.36,Fashion,"Greene, Reese and Hernandez"
38655,ORDER_117799,PROD_00131,2,64.19,0.0,64.19,128.38,Home & Kitchen,Bennett-James
38656,ORDER_105254,PROD_00562,2,581.84,0.0,581.84,1163.68,Electronics,Roberts Group
38657,ORDER_100742,PROD_00357,3,1095.97,0.0,1095.97,3287.91,Home & Kitchen,Anderson LLC
38658,ORDER_118838,PROD_00486,1,81.05,0.0,81.05,81.05,Beauty,Montgomery-Miller
38659,ORDER_112965,PROD_00499,1,142.76,0.0,142.76,142.76,Fashion,Pena Group
38660,ORDER_102630,PROD_00337,0,362.82,0.0,362.82,362.82,Sports,Mitchell PLC
38661,ORDER_111095,PROD_00808,2,1069.99,0.0,1069.99,2139.98,Beauty,Christensen PLC
38662,ORDER_117146,PROD_00764,3,290.96,0.1,261.86,785.59,Home & Kitchen,
38663,ORDER_101593,PROD_00294,1,74.66,0.1,67.19,67.19,Home & Kitchen,Melton and Sons
38664,ORDER_101658,PROD_00056,0,822.62,1.5,575.83,1151.67,Home & Kitchen,Solis Ltd
38665,ORDER_102777,PROD_00528,1,156.16,0.0,156.16,156.16,Electronics,Rogers-Snyder
38666,ORDER_112871,PROD_00253,1,367.24,0.0,367.24,367.24,Books,Mejia Group
38667,ORDER_112116,PROD_00472,2,536.93,0.0,536.93,1073.86,Beauty,Lewis-Smith
38668,ORDER_109796,PROD_00882,1,651.16,0.0,651.16,651.16,Electronics,Garcia-Fisher
38669,ORDER_116487,PROD_00161,2,794.34,0.0,794.34,1588.68,Fashion,Boyer Ltd
38670,ORDER_104117,PROD_00837,1,672.77,0.0,672.77,672.77,Books,Lynch Inc
38671,ORDER_105128,PROD_00737,1,764.45,0.0,764.45,764.45,Fashion,
38672,ORDER_118272,PROD_INVALID,1,603.94,0.0,603.94,603.94,Beauty,Smith-Buck
38673,ORDER_104294,PROD_00235,2,899.25,0.0,899.25,1798.5,Fashion,"Nunez, Hamilton and Dominguez"
38674,ORDER_106487,PROD_00378,1,144.07,0.27,105.17,105.17,Sports,Edwards-Carlson
38675,ORDER_104002,PROD_00523,2,155.31,0.0,155.31,310.62,Sports,Deleon Group
38676,ORDER_117450,PROD_00182,4,34.85,1.5,26.49,105.94,Home & Kitchen,Hughes PLC
38677,ORDER_113691,PROD_00200,1,794.8,0.14,683.53,683.53,Sports,
38678,ORDER_106957,PROD_00232,2,677.77,0.0,677.77,1355.54,Home & Kitchen,Brown-Chambers
38679,ORDER_117013,PROD_00796,1,331.98,0.0,331.98,331.98,Sports,Alexander and Sons
38680,ORDER_110415,PROD_00428,2,433.37,0.0,433.37,866.74,Fashion,Huber-Simpson
38681,ORDER_104367,PROD_00239,1,314.15,0.0,314.15,314.15,Beauty,"Willis, Turner and Gallegos"
38682,ORDER_100574,PROD_00670,1,708.7,0.0,708.7,708.7,Fashion,
38683,ORDER_102558,PROD_00196,2,77.01,0.0,77.01,154.02,Books,Hinton LLC
38684,ORDER_105027,PROD_00780,4,842.17,0.0,842.17,3368.68,Fashion,Taylor LLC
38685,ORDER_112052,PROD_00152,1,242.2,0.0,242.2,242.2,Home & Kitchen,Joseph Inc
38686,ORDER_109211,PROD_00701,1,658.79,0.0,658.79,658.79,Fashion,Hicks Ltd
38687,ORDER_118301,PROD_00937,3,626.95,0.0,626.95,1880.85,Home & Kitchen,Coleman LLC
38688,ORDER_111857,PROD_00151,1,566.42,0.0,566.42,566.42,Books,"Richardson, Howard and Green"
38689,ORDER_103952,PROD_00305,3,159.74,0.08,146.96,440.88,Books,"Clark, Vargas and Howell"
38690,ORDER_117947,PROD_00192,1,510.86,0.0,510.86,510.86,Electronics,"Jones, Mcdaniel and Hughes"
38691,ORDER_118757,PROD_00631,3,354.77,0.0,354.77,1064.31,Fashion,Hall-Terrell
38692,ORDER_116141,PROD_00136,2,293.19,0.0,293.19,586.38,Fashion,Perez-Rodriguez
38693,ORDER_103653,PROD_00917,2,611.31,0.0,611.31,1222.62,Beauty,Herring-Dawson
38694,ORDER_105631,PROD_00898,1,52.61,0.0,52.61,52.61,Home & Kitchen,Paul-Cooper
38695,ORDER_104813,PROD_00716,2,994.14,0.0,994.14,1988.28,Beauty,Duke-Mcdonald
38696,ORDER_111399,PROD_00923,1,360.61,0.0,360.61,360.61,Sports,"King, Carroll and Cummings"
38697,ORDER_107701,PROD_00453,1,892.57,0.0,892.57,892.57,Fashion,
38698,ORDER_107131,PROD_00484,2,254.81,0.0,254.81,509.62,Books,Martin Group
38699,ORDER_116956,PROD_00433,2,766.96,0.0,766.96,1533.92,Fashion,Sexton and Sons
38700,ORDER_100581,PROD_00669,0,799.43,0.21,631.55,1263.1,Sports,"Robinson, Davis and Carter"
38701,ORDER_110734,PROD_00152,1,242.2,0.0,242.2,242.2,Home & Kitchen,Joseph Inc
38702,ORDER_118159,PROD_00757,2,880.13,0.0,880.13,1760.26,Sports,Morgan-Ballard
38703,ORDER_105260,PROD_00732,4,398.13,0.0,398.13,1592.52,Books,Aguirre-Fowler
38704,ORDER_108426,PROD_00760,1,395.31,0.0,395.31,395.31,Sports,Cowan-Cummings
38705,ORDER_116461,PROD_00048,1,805.04,0.0,805.04,805.04,Home & Kitchen,"Joseph, Fitzgerald and Evans"
38706,ORDER_113518,PROD_00726,1,780.28,0.0,780.28,780.28,Sports,Morrison-Roberts
38707,ORDER_110359,PROD_00372,1,1183.66,0.0,1183.66,1183.66,Fashion,Phillips Inc
38708,ORDER_111841,PROD_00146,1,719.66,0.0,719.66,719.66,Sports,Brooks Inc
38709,ORDER_115949,PROD_00926,1,354.93,0.0,354.93,354.93,FASHION,"Bolton, Brooks and Gomez"
38710,ORDER_119400,PROD_00514,1,231.98,0.05,220.38,220.38,Fashion,"Austin, Waters and Brown"
38711,ORDER_105173,PROD_00583,1,463.11,0.0,463.11,463.11,Sports,
38712,ORDER_118721,PROD_00254,3,278.81,1.5,234.2,702.6,Home & Kitchen,"Holland, Dalton and Mitchell"
38713,ORDER_119942,PROD_00228,1,709.94,0.0,709.94,709.94,Home & Kitchen,Rodriguez Inc
38714,ORDER_101172,PROD_00755,2,106.66,0.0,106.66,213.32,Beauty,"Brown, Allison and Thornton"
38715,ORDER_119030,PROD_00218,1,842.09,0.0,842.09,842.09,Books,"Thornton, Wagner and Burch"
38716,ORDER_107980,PROD_00470,2,430.54,0.09,391.79,783.58,Books,"Davis, Gomez and Ibarra"
38717,ORDER_113938,PROD_00281,4,206.05,0.0,206.05,824.2,Electronics,
38718,ORDER_106322,PROD_00561,1,298.08,0.0,298.08,298.08,Books,Perry-Bennett
38719,ORDER_100507,PROD_00015,1,339.31,0.0,339.31,339.31,Beauty,Jones-Fox
38720,ORDER_106431,PROD_00530,1,893.26,0.0,893.26,893.26,Fashion,Harmon-Hayes
38721,ORDER_109263,PROD_00070,1,1083.6,0.09,986.08,986.08,Electronics,Lewis LLC
38722,ORDER_115462,PROD_00969,1,495.36,0.0,495.36,495.36,Sports,Stewart-Barnett
38723,ORDER_103436,PROD_00204,2,291.73,0.22,227.55,455.1,Home & Kitchen,Castro-Cummings
38724,ORDER_105458,PROD_00961,2,484.19,0.0,484.19,968.38,Electronics,"Barnes, Ortiz and David"
38725,ORDER_116770,PROD_00747,1,452.70000000000005,0.0,452.7,452.7,BEAUTY,"Camacho, Grant and Thomas"
38726,ORDER_119502,PROD_00471,1,559.39,0.0,559.39,559.39,Beauty,Lynch-Hernandez
38727,ORDER_107457,PROD_00339,3,95.77,0.0,95.77,287.31,Beauty,"Giles, Hayes and Pitts"
38728,ORDER_113000,PROD_00250,2,523.62,0.0,523.62,1047.24,Sports,"Hull, Nichols and Martin"
38729,ORDER_104702,PROD_00693,0,466.49,0.0,466.49,1399.47,Electronics,Crawford LLC
38730,ORDER_119836,PROD_00372,1,1183.66,0.0,1183.66,1183.66,Fashion,Phillips Inc
38731,ORDER_105560,PROD_00535,1,849.13,0.0,849.13,849.13,Beauty,Morton-Gonzalez
38732,ORDER_117914,PROD_00586,1,486.18,0.0,486.18,486.18,Electronics,"Stewart, Ortiz and Potts"
38733,ORDER_104372,PROD_00209,1,22.87,0.0,22.87,22.87,Electronics,Franco-Johnson
38734,ORDER_110565,PROD_00477,2,243.55,0.0,243.55,487.1,Sports,Mcintosh Group
38735,ORDER_100768,PROD_00448,2,776.69,0.0,776.69,1553.38,Books,Taylor Inc
38736,ORDER_108780,PROD_00702,2,279.86,0.0,279.86,559.72,Sports,"Harris, Cantrell and Lopez"
38737,ORDER_103322,PROD_00866,0,259.28,0.0,259.28,259.28,Fashion,Mendez and Sons
38738,ORDER_102081,PROD_00716,1,994.14,0.0,994.14,994.14,Beauty,Duke-Mcdonald
38739,ORDER_100514,PROD_00534,1,606.43,0.0,606.43,606.43,Books,Patton-Castillo
38740,ORDER_106565,PROD_00185,2,393.25,0.21,310.67,621.34,Home & Kitchen,"Love, Williams and Avila"
38741,ORDER_101381,PROD_00489,4,702.81,0.0,702.81,2811.24,Electronics,Edwards PLC
38742,ORDER_114232,PROD_00418,1,655.98,0.0,655.98,655.98,Electronics,Hill PLC
38743,ORDER_103542,PROD_00978,1,83.76,0.19,67.85,67.85,Fashion,"Johnson, Cobb and Jensen"
38744,ORDER_112749,PROD_00763,1,1006.27,0.22,784.89,784.89,Books,Murphy-Tucker
38745,ORDER_108588,PROD_00737,2,764.45,0.0,764.45,1528.9,Fashion,
38746,ORDER_112502,PROD_00184,1,1134.22,0.0,1134.22,1134.22,Electronics,Berry-Jones
38747,ORDER_119430,PROD_00829,1,779.92,0.0,779.92,779.92,Books,Thomas-Evans
38748,ORDER_116230,PROD_00520,1,430.28,0.0,430.28,430.28,Fashion,Lewis LLC
38749,ORDER_111771,PROD_00859,1,1131.91,0.0,1131.91,1131.91,Books,Harrison-Dalton
38750,ORDER_113675,PROD_00088,1,579.96,0.0,579.96,579.96,Electronics,"Walton, Hooper and Rice"
38751,ORDER_118989,PROD_00380,1,530.75,0.0,530.75,530.75,Electronics,Sanchez-Lopez
38752,ORDER_111884,PROD_00803,2,708.91,0.0,708.91,1417.82,Books,"Miranda, Macdonald and Moore"
38753,ORDER_108354,PROD_00539,1,69.5,0.0,69.5,69.5,Books,Ward Group
38754,ORDER_113217,PROD_00842,3,757.01,0.0,757.01,2271.03,Beauty,Jones-Mcpherson
38755,ORDER_115302,PROD_00929,2,15.01,0.25,11.26,22.52,Books,Johns Ltd
38756,ORDER_107529,PROD_00119,3,56.36,0.0,56.36,169.08,Books,Williamson-Lutz
38757,ORDER_119402,PROD_00264,0,926.56,0.11,824.64,824.64,Books,Wilson Inc
38758,ORDER_108521,PROD_00800,2,434.42,0.0,434.42,868.84,HOME & KITCHEN,Daugherty Group
38759,ORDER_100317,PROD_00976,1,85.86,0.0,85.86,85.86,Fashion,"Harris, Peters and Brady"
38760,ORDER_108975,PROD_00046,2,866.97,0.3,606.88,1213.76,Fashion,Rodriguez PLC
38761,ORDER_103274,PROD_00985,1,793.97,0.0,793.97,793.97,Books,Cooley-Walker
38762,ORDER_102500,PROD_00010,1,309.42,0.15,263.01,263.01,Fashion,Brown LLC
38763,ORDER_119628,PROD_00430,1,366.74,0.26,271.39,271.39,Home & Kitchen,Lee-Santos
38764,ORDER_109182,PROD_00475,2,237.42,0.0,237.42,474.84,Beauty,"Wilson, Villarreal and Velasquez"
38765,ORDER_101085,PROD_00515,1,-10.0,0.0,255.52,255.52,Books,Diaz-Davis
38766,ORDER_109904,PROD_00938,1,1177.9,0.0,1177.9,1177.9,Electronics,"Riley, Cox and Alexander"
38767,ORDER_104147,PROD_00975,5,565.87,0.0,565.87,2829.35,Fashion,Lewis Ltd
38768,ORDER_111585,PROD_00311,2,0.0,0.0,0.0,0.0,Home & Kitchen,Hickman-Bryant
38769,ORDER_100269,PROD_00775,3,224.97,0.0,224.97,674.91,Sports,Adams Inc
38770,ORDER_113346,PROD_00623,2,145.97,0.28,105.1,210.2,Books,Mitchell-Day
38771,ORDER_114267,PROD_00299,1,478.58,0.0,478.58,478.58,Electronics,Barrett-Thornton
38772,ORDER_111636,PROD_00431,1,911.5,0.26,674.51,674.51,Beauty,Dickerson PLC
38773,ORDER_117007,PROD_00134,1,1224.09,0.0,1224.09,1224.09,Fashion,Nguyen-Fisher
38774,ORDER_115458,PROD_00855,1,448.45,0.0,448.45,448.45,Sports,Moran and Sons
38775,ORDER_105526,PROD_00852,2,34.18,0.0,34.18,68.36,Electronics,Martin-Schmitt
38776,ORDER_104991,PROD_00946,1,593.74,0.0,593.74,593.74,Sports,Whitaker-Ross
38777,ORDER_100583,PROD_00753,1,569.87,0.07,529.98,529.98,Electronics,Williams PLC
38778,ORDER_100351,PROD_00707,2,307.22,0.23,236.56,473.12,ELECTRONICS,Jordan LLC
38779,ORDER_100347,PROD_00369,1,643.25,0.0,643.25,643.25,Electronics,Harris and Sons
38780,ORDER_104524,PROD_00007,2,80.96,0.1,72.86,145.73,Electronics,
38781,ORDER_109495,PROD_00553,1,529.66,0.0,529.66,529.66,Books,Snyder LLC
38782,ORDER_118267,PROD_00779,1,341.79,0.0,341.79,341.79,Home & Kitchen,"Gamble, Howard and Spence"
38783,ORDER_111961,PROD_00125,1,163.84,0.0,163.84,163.84,Books,
38784,ORDER_107231,PROD_00364,1,238.31,0.16,200.18,200.18,Home & Kitchen,"Baxter, Olson and Miles"
38785,ORDER_110171,PROD_00775,1,224.97,0.0,224.97,224.97,Sports,Adams Inc
38786,ORDER_109659,PROD_00135,1,619.68,0.0,619.68,619.68,Electronics,"Guzman, Taylor and Davis"
38787,ORDER_119290,PROD_00113,1,449.6,0.0,449.6,449.6,Sports,Peterson-Mills
38788,ORDER_114324,PROD_00722,1,1045.34,0.0,1045.34,1045.34,Books,Wiley Group
38789,ORDER_107897,PROD_INVALID,1,366.74,0.16,308.06,308.06,Home & Kitchen,Lee-Santos
38790,ORDER_111529,PROD_00374,4,267.94,0.0,267.94,1071.76,BOOKS,Rivera-Welch
38791,ORDER_115861,PROD_00898,1,52.61,0.07,48.93,48.93,Home & Kitchen,Paul-Cooper
38792,ORDER_119049,PROD_00943,1,251.13,0.0,251.13,251.13,Home & Kitchen,"Payne, Flores and Stewart"
38793,ORDER_118740,PROD_00499,1,142.76,0.0,142.76,142.76,Fashion,Pena Group
38794,ORDER_101050,PROD_00584,1,455.88,0.0,455.88,455.88,Beauty,Marshall Ltd
38795,ORDER_108627,PROD_00354,2,779.11,0.2,623.29,1246.58,Beauty,"Cherry, May and Davis"
38796,ORDER_117663,PROD_00945,1,205.55,0.0,205.55,205.55,Electronics,"Martin, Schneider and Kim"
38797,ORDER_106969,PROD_00719,2,351.49,0.0,351.49,702.98,Home & Kitchen,"Lewis, Wright and Powers"
38798,ORDER_116416,PROD_00526,1,546.7,0.0,546.7,546.7,Sports,Pitts-Holt
38799,ORDER_106816,PROD_00664,1,1085.32,0.0,1085.32,1085.32,Books,"Gonzalez, Rodgers and Jones"
38800,ORDER_112525,PROD_00956,0,999.49,0.0,999.49,2998.47,Fashion,Ryan-Baker
38801,ORDER_108205,PROD_00118,1,560.18,0.13,487.36,487.36,Books,peters and sons
38802,ORDER_110822,PROD_00649,1,623.47,0.0,623.47,623.47,Sports,"Bradshaw, Medina and Moran"
